,pnl,actual_loss,VaR_DN_full,VaR_DN_nodrift,mu_deltaV,sigma_deltaV,portfolio_value_linear,exception
2019-02-19,11234.474275829201,-11234.474275829201,15203.640337489875,15603.042309634237,399.4019721443619,6707.097628753142,1981382.6092771464,0
2019-02-20,964.0052028821392,-964.0052028821392,15292.203444151255,15721.15536288721,428.95191873595473,6757.869507959588,1992617.0835529757,0
2019-02-21,-10530.242103377339,10530.242103377339,15308.33189652751,15728.4974833129,420.1655867853897,6761.025579546137,1993581.0887558581,0
2019-02-22,7794.520767628276,-7794.520767628276,15278.64059341615,15680.87958412142,402.2389907052701,6740.556629169954,1983050.8466524805,0
2019-02-25,-334.62560384875724,334.62560384875724,15364.321557879495,15783.202477440105,418.88091956061044,6784.540976678976,1990845.3674201088,0
2019-02-26,2323.6354677938198,-2323.6354677938198,15378.50507926724,15786.80506602784,408.2999867606011,6786.089579374186,1990510.74181626,0
2019-02-27,-5545.615991237946,5545.615991237946,15377.579331993154,15787.528496732792,409.94916473963735,6786.400552085113,1992834.377284054,0
2019-02-28,-6054.132401525342,6054.132401525342,15372.145491187888,15765.560284483707,393.41479329581796,6776.957333169223,1987288.761292816,0
2019-03-01,-7057.364275041652,7057.364275041652,15338.112211609301,15727.479522980006,389.36731137070456,6760.588000822743,1981234.6288912906,0
2019-03-04,-2706.8580155723766,2706.8580155723766,15369.20754217803,15747.811677949738,378.6041357717081,6769.3279468972805,1974177.264616249,0
2019-03-05,-768.3093007072974,768.3093007072974,15331.150927292267,15696.146097574308,364.995170282042,6747.119067068105,1971470.4066006765,0
2019-03-06,-4249.08013262167,4249.08013262167,15323.833553467,15684.533764043257,360.7002105762566,6742.127408829615,1970702.0972999693,0
2019-03-07,-4792.006600203804,4792.006600203804,15265.5528345352,15618.090258867265,352.53742433206514,6713.566115001887,1966453.0171673475,0
2019-03-08,3084.196782148819,-3084.196782148819,15188.58632269368,15530.461966846817,341.8756441531375,6675.898364190294,1961661.0105671436,0
2019-03-11,7772.98814319384,-7772.98814319384,15198.522594906799,15548.780950695924,350.2583557891253,6683.772931899416,1964745.2073492925,0
2019-03-12,7980.666623956532,-7980.666623956532,15340.14610637751,15710.146654155698,370.00054777818946,6753.137322866225,1972518.1954924865,0
2019-03-13,9217.811488197498,-9217.811488197498,15399.017338016269,15766.631851702548,367.6145136862792,6777.4179552588075,1980498.862116443,0
2019-03-14,-6928.5891976196435,6928.5891976196435,15512.638198307746,15895.901231538526,383.2630332307795,6832.985474320966,1989716.6736046404,0
2019-03-15,7147.777737591879,-7147.777737591879,15494.807705916865,15862.61797436304,367.810268446175,6818.678389148157,1982788.0844070208,0
2019-03-18,2600.3921135621536,-2600.3921135621536,15565.050503900024,15951.176345422626,386.12584152260143,6856.74594217743,1989935.8621446127,0
2019-03-19,1822.5852135195835,-1822.5852135195835,15608.513058209795,15993.29400928502,384.7809510752245,6874.850570609135,1992536.254258175,0
2019-03-20,5083.259472907686,-5083.259472907686,15623.51615013842,16004.316974048901,380.80082391048137,6879.588883776689,1994358.8394716945,0
2019-03-21,7161.305900202237,-7161.305900202237,15588.308042385368,15990.263144520843,401.9551021354738,6873.547728158958,1999442.098944602,0
2019-03-22,-10543.773883219495,10543.773883219495,15704.881433250894,16113.558691574184,408.6772583232901,6926.5473454686335,2006603.4048448044,0
2019-03-25,3440.277109342745,-3440.277109342745,15553.310987407523,15935.66189439925,382.3509069917278,6850.076926250578,1996059.6309615849,0
2019-03-26,2481.4819436683456,-2481.4819436683456,15569.116575098837,15945.383080080508,376.2665049816707,6854.255658842438,1999499.9080709275,0
2019-03-27,-6378.087402313866,6378.087402313866,15613.366191556494,16005.236983820383,391.8707922638903,6879.9843576358435,2001981.3900145958,0
2019-03-28,-5936.250756006701,5936.250756006701,15562.938420000046,15930.481225235004,367.54280523495834,6847.849972482375,1995603.302612282,0
2019-03-29,3908.2098140735534,-3908.2098140735534,15569.30789688616,15929.074578771131,359.7666818849717,6847.245313789852,1989667.0518562752,0
2019-04-01,3121.914758781557,-3121.914758781557,15639.197970521696,16009.103068935681,369.90509841398455,6881.646226506978,1993575.261670349,0
2019-04-02,2875.53064568281,-2875.53064568281,15744.509867237624,16130.956070296143,386.44620305851834,6934.025753541687,1996697.1764291306,0
2019-04-03,-1140.491197170622,1140.491197170622,15761.788210287566,16151.948025172282,390.1598148847153,6943.049320098686,1999572.7070748133,0
2019-04-04,4788.284938379939,-4788.284938379939,15727.350867708434,16134.254829687914,406.90396197948064,6935.4437527277,1998432.2158776429,0
2019-04-05,2753.76080300029,-2753.76080300029,15733.864887237656,16165.358419994214,431.49353275655744,6948.813889951533,2003220.5008160225,0
2019-04-08,2202.155808738124,-2202.155808738124,15783.530715287494,16209.94795860935,426.41724332185527,6967.981074323527,2005974.261619023,0
2019-04-09,772.3340910224624,-772.3340910224624,15795.713432052029,16232.68104639554,436.96761434351225,6977.753081356466,2008176.417427761,0
2019-04-10,5609.665348109236,-5609.665348109236,15731.851901183856,16180.038683900659,448.18678271680244,6955.124323601744,2008948.7515187832,0
2019-04-11,-8474.215051968868,8474.215051968868,15781.468051281077,16241.852561329553,460.38451004847525,6981.695533401732,2014558.416866893,0
2019-04-12,2040.6188915454422,-2040.6188915454422,15775.945125739381,16216.885709641827,440.94058390244646,6970.963324360116,2006084.201814924,0
2019-04-15,-51.711422371725234,51.711422371725234,15852.228307379768,16294.201952871319,441.9736454915507,7004.198355153337,2008124.8207064692,0
2019-04-16,-6186.7323418333235,6186.7323418333235,15839.579849666192,16267.871683907642,428.2918342414503,6992.880069845499,2008073.1092840978,0
2019-04-17,-3243.1406149598542,3243.1406149598542,15845.607054250868,16254.228386459888,408.62133220902024,6987.015384860078,2001886.3769422641,0
2019-04-18,3219.4692869109117,-3219.4692869109117,15823.380285978059,16219.019198536937,395.63891255887717,6971.8804223225125,1998643.2363273045,0
2019-04-19,-1271.1528160279977,1271.1528160279977,15844.734569989638,16248.499823399829,403.7652534101899,6984.552914339661,2001862.7056142152,0
2019-04-22,180.50674132280142,-180.50674132280142,15846.12493510327,16234.048553624161,387.92361852089266,6978.340915722891,2000591.5527981874,0
2019-04-23,6676.987458527574,-6676.987458527574,15854.406536510878,16227.831348105918,373.4248115950397,6975.668398173981,2000772.0595395104,0
2019-04-24,965.7538335630184,-965.7538335630184,15947.090304231197,16341.86992763766,394.77962340646224,7024.688830932241,2007449.0469980375,0
2019-04-25,-2024.2326887499296,2024.2326887499296,15930.859899106066,16319.543626434395,388.68372732832916,7015.091684498384,2008414.8008316008,0
2019-04-26,8132.365638338424,-8132.365638338424,15933.297580123499,16309.088568390482,375.7909882669828,7010.597490762108,2006390.5681428509,0
2019-04-29,-2019.169130710806,2019.169130710806,16019.037804868212,16403.335107102022,384.29730223380955,7051.11015000934,2014522.9337811891,0
2019-04-30,3755.22300742972,-3755.22300742972,16026.743441232175,16408.90847637543,382.1650351432547,7053.50590918861,2012503.7646504783,0
2019-05-01,-9036.25842811969,9036.25842811969,16033.966420126255,16428.670151543873,394.7037314176185,7062.000629771442,2016258.9876579081,0
2019-05-02,-5397.283337661395,5397.283337661395,15971.38340924449,16338.982237771244,367.5988285267548,7023.447533403769,2007222.7292297885,0
2019-05-03,10735.249081326498,-10735.249081326498,15950.56342718512,16291.2213703317,340.65794314657927,7002.917126935976,2001825.445892127,0
2019-05-06,-955.9510797519865,955.9510797519865,16099.15678458291,16448.3605042426,349.2037196596883,7070.464691796922,2012560.6949734536,0
2019-05-07,-8862.405209071243,8862.405209071243,16057.73438658805,16402.510669249576,344.77628266152607,7050.7557585352,2011604.7438937016,0
2019-05-08,-3528.412023596539,3528.412023596539,15916.579976483335,16228.43288759294,311.8529111096047,6975.926974930164,2002742.3386846303,0
2019-05-09,473.06886254598885,-473.06886254598885,15896.208605233056,16204.95525775241,308.74665251935323,6965.834920297015,1999213.9266610339,0
2019-05-10,4992.910314357626,-4992.910314357626,15851.72105235371,16169.403460678546,317.6824083248348,6950.552684363784,1999686.99552358,0
2019-05-13,-10280.496364078306,10280.496364078306,15875.35091051177,16221.0092566445,345.6583461327309,6972.7358653668525,2004679.9058379373,0
2019-05-14,5059.149895287695,-5059.149895287695,15669.61175885163,15989.233834329894,319.6220754782637,6873.105270604594,1994399.409473859,0
2019-05-15,4834.639388422784,-4834.639388422784,15769.38410664064,16093.108016923517,323.72391028287745,6917.756452722595,1999458.5593691468,0
2019-05-16,1829.8217681139204,-1829.8217681139204,15828.214013562183,16166.200885854254,337.98687229207167,6949.176030914818,2004293.1987575693,0
2019-05-17,-9334.774873185954,9334.774873185954,15892.99990722856,16246.106646367434,353.1067391388748,6983.524187269604,2006123.0205256836,0
2019-05-20,-5871.759724593743,5871.759724593743,15836.131677148915,16170.377834129662,334.24615698074757,6950.971526903194,1996788.2456524977,0
2019-05-21,4843.133837056106,-4843.133837056106,15783.987229068282,16101.092007490346,317.10477842206376,6921.188437532744,1990916.4859279038,0
2019-05-22,-1461.2708975709515,1461.2708975709515,15852.805968053659,16194.738482962102,341.9325149084431,6961.443154600958,1995759.61976496,0
2019-05-23,-2111.236794005078,2111.236794005078,15818.217879879645,16153.9151617012,335.69728182155393,6943.894910111628,1994298.348867389,0
2019-05-24,2739.2606594760214,-2739.2606594760214,15708.181704194805,16031.314615440959,323.13291124615284,6891.1940446785975,1992187.112073384,0
2019-05-27,520.9537123437945,-520.9537123437945,15739.980470857121,16063.060759902068,323.0802890449463,6904.840389155001,1994926.37273286,0
2019-05-28,-7310.77441329646,7310.77441329646,15729.050673127607,16059.67055528854,330.619882160932,6903.3830814791545,1995447.3264452037,0
2019-05-29,-5318.166602641895,5318.166602641895,15610.868877740852,15937.080508399087,326.2116306582355,6850.686729288063,1988136.5520319073,0
2019-05-30,6804.987459982046,-6804.987459982046,15543.909425954258,15838.52200428269,294.6125783284323,6808.320535815373,1982818.3854292654,0
2019-05-31,976.7853102521622,-976.7853102521622,15543.259174397712,15872.503801100325,329.2446267026139,6822.927894068552,1989623.3728892473,0
2019-06-03,9714.14493663809,-9714.14493663809,15435.141297147047,15764.007157690468,328.8658605434216,6776.289708687704,1990600.1581994998,0
2019-06-04,15354.763240158332,-15354.763240158332,15411.4011712645,15781.448825709238,370.0476544447377,6783.787154883691,2000314.3031361373,0
2019-06-05,7940.602446930375,-7940.602446930375,15704.155083826861,16111.978583117932,407.8234992910707,6925.868122694652,2015669.0663762959,0
2019-06-06,6074.680863813153,-6074.680863813153,15822.000407293288,16240.261736719316,418.26132942602794,6981.01170419975,2023609.6688232264,0
2019-06-07,13538.065456656534,-13538.065456656534,15867.698074820679,16316.534203031571,448.8361282108923,7013.79805879588,2029684.3496870394,0
2019-06-10,-3940.3417458625554,3940.3417458625554,16036.936693251766,16517.619720426024,480.68302717425814,7100.236342441382,2043222.415143696,0
2019-06-11,-929.5267678550324,929.5267678550324,16074.68717598221,16543.584067077565,468.8968910953553,7111.397332997125,2039282.0733978334,0
2019-06-12,3185.740226214153,-3185.740226214153,16071.354088817858,16536.54374052484,465.18965170698397,7108.370990019238,2038352.5466299786,0
2019-06-13,7154.4037984751,-7154.4037984751,16053.345161080173,16504.050653039692,450.70549195951986,7094.403565865812,2041538.2868561926,0
2019-06-14,-984.5673484419003,984.5673484419003,16120.707408960125,16590.631815524735,469.92440656461156,7131.621199329484,2048692.6906546676,0
2019-06-17,-1495.7757603175974,1495.7757603175974,16103.31934466563,16553.56598672091,450.2466420552805,7115.688144253141,2047708.1233062258,0
2019-06-18,11896.449923509572,-11896.449923509572,16111.067646307807,16549.23091687726,438.1632705694519,7113.824678392327,2046212.3475459083,0
2019-06-19,6071.9618054888215,-6071.9618054888215,16277.469511515625,16730.645535058393,453.17602354276846,7191.807262254997,2058108.7974694176,0
2019-06-20,23995.776234047364,-23995.776234047364,16327.50115330871,16783.37318725876,455.8720339500491,7214.4726824996405,2064180.7592749065,0
2019-06-21,2232.6656428514366,-2232.6656428514366,16674.146672391766,17182.13447436182,507.9878019700541,7385.883541362471,2088176.535508954,0
2019-06-24,11778.47301736818,-11778.47301736818,16682.118220741748,17179.601647529,497.48342678725277,7384.794784663148,2090409.2011518055,0
2019-06-25,-5192.845319800719,5192.845319800719,16750.078019154986,17271.161486885234,521.0834677302477,7424.152543826309,2102187.6741691735,0
2019-06-26,-9109.311291839827,9109.311291839827,16646.897724327264,17162.41609368806,515.518369360799,7377.407431278596,2096994.828849373,0
2019-06-27,3581.1362027217174,-3581.1362027217174,16643.231082711234,17125.262001428066,482.0309187168319,7361.436435420845,2087885.517557533,0
2019-06-28,5763.795334973004,-5763.795334973004,16676.844774218313,17167.655130248713,490.810356030399,7379.659474758039,2091466.6537602546,0
2019-07-01,-6002.571588557012,6002.571588557012,16752.04461190816,17248.760852951305,496.71624104314367,7414.523444849371,2097230.4490952278,0
2019-07-02,15201.107154478132,-15201.107154478132,16807.894335746973,17290.95306737916,483.05873163218706,7432.660119462255,2091227.8775066708,0
2019-07-03,8206.91961643466,-8206.91961643466,16968.362454782975,17477.607134741025,509.24467995805105,7512.894924172546,2106428.984661149,0
2019-07-04,-105.95416855603892,105.95416855603892,17071.186878413955,17603.176996178085,531.9901177641286,7566.872174453238,2114635.9042775836,0
2019-07-05,-10959.819921485074,10959.819921485074,17074.592136227413,17602.53538646997,527.9432502425558,7566.596373178942,2114529.9501090273,0
2019-07-08,-9943.585838935222,9943.585838935222,17060.16141949136,17572.15874968759,511.9973301962309,7553.538722979098,2103570.1301875426,0
2019-07-09,2587.918710987346,-2587.918710987346,17012.393007802064,17504.16260817876,491.7696003766967,7524.310015498337,2093626.5443486073,0
2019-07-10,13569.572236420696,-13569.572236420696,17038.649800446492,17536.491682289517,497.8418818430264,7538.206937137405,2096214.4630595946,0
2019-07-11,-4780.65604711115,4780.65604711115,17192.60016463053,17706.889548307787,514.2893836772555,7611.453878370785,2109784.0352960154,0
2019-07-12,7766.8316442032765,-7766.8316442032765,17187.60968690036,17700.84490043206,513.2352135317005,7608.855536161016,2105003.379248904,0
2019-07-15,1659.9853729768415,-1659.9853729768415,17275.29327563979,17796.85850483942,521.5652291996291,7650.127783308037,2112770.210893107,0
2019-07-16,-9083.59770590597,9083.59770590597,17281.227470802947,17799.949092553765,518.7216217508166,7651.456298165523,2114430.196266084,0
2019-07-17,6138.839624061187,-6138.839624061187,17215.681438951702,17728.644544268,512.9631053162983,7620.805444489925,2105346.598560178,0
2019-07-18,13296.021280005534,-13296.021280005534,17202.74389160867,17715.567684569887,512.8237929612175,7615.184247486659,2111485.4381842394,0
2019-07-19,-13967.434093121823,13967.434093121823,17307.974097804246,17863.875133282243,555.901035477997,7678.935438943139,2124781.459464245,0
2019-07-22,1117.8511070687389,-1117.8511070687389,17251.713374346007,17782.065133301923,530.3517589559176,7643.76872940102,2110814.025371123,0
2019-07-23,919.7956222085195,-919.7956222085195,17281.606887710852,17806.9983175863,525.3914298754514,7654.486466229034,2111931.8764781915,0
2019-07-24,6408.754849513537,-6408.754849513537,17343.86940996241,17862.216517759254,518.3471077968434,7678.222469252966,2112851.6721004006,0
2019-07-25,-9209.898228290109,9209.898228290109,17421.799309059803,17955.099782233778,533.3004731739759,7718.149113720455,2119260.4269499136,0
2019-07-26,6241.525104129752,-6241.525104129752,17364.43169850515,17883.50954792428,519.0778494191325,7687.375455529281,2110050.528721624,0
2019-07-29,2901.80547585103,-2901.80547585103,17456.697233684863,17981.716681487906,525.019447803041,7729.590609444777,2116292.0538257537,0
2019-07-30,640.39009914286,-640.39009914286,17437.507251628707,17941.717527043373,504.21027541466526,7712.396639922475,2119193.8593016043,0
2019-07-31,-15348.012074703107,15348.012074703107,17423.39863382407,17926.581386691363,503.18275286729414,7705.890243987064,2119834.2494007475,0
2019-08-01,11926.039234103224,-11926.039234103224,17336.447100770994,17797.5587446669,461.1116438959088,7650.428787227225,2104486.237326044,0
2019-08-02,-7065.073136342362,7065.073136342362,17345.866874241703,17808.514014527806,462.64714028610376,7655.138001177189,2116412.2765601473,0
2019-08-05,-9134.061899265127,9134.061899265127,17270.264594466495,17713.69070662395,443.42611215745546,7614.377412891161,2109347.203423805,0
2019-08-06,19195.590432124107,-19195.590432124107,17030.3768105478,17450.00161628551,419.6248057377085,7501.028462254465,2100213.1415245403,0
2019-08-07,9607.247636905522,-9607.247636905522,17311.608864353206,17763.293742160047,451.6848778068421,7635.699690650909,2119408.731956664,0
2019-08-08,17988.343740849497,-17988.343740849497,17399.623114905495,17875.466216831133,475.8431019256379,7683.9179626998975,2129015.9795935694,0
2019-08-09,-8492.356187032463,8492.356187032463,17708.886022296083,18209.380218852024,500.49419655594124,7827.453676230516,2147004.323334419,0
2019-08-12,749.1693674818453,-749.1693674818453,17649.37713649669,18130.44630003444,481.0691635377533,7793.523274118953,2138511.9671473866,0
2019-08-13,6097.804354032902,-6097.804354032902,17539.337356432723,18028.944222922593,489.60686648986973,7749.891761289559,2139261.1365148686,0
2019-08-14,-15492.291583834978,15492.291583834978,17692.259591559698,18192.810947935424,500.55135637572505,7820.3312371914135,2145358.940868901,0
2019-08-15,8827.334263223982,-8827.334263223982,17456.516989588934,17930.579382685868,474.0623930969323,7707.608815847755,2129866.649285067,0
2019-08-16,4652.913145847328,-4652.913145847328,17527.62164450804,18019.499627577472,491.8779830694329,7745.831923356242,2138693.9835482906,0
