,VaR,VaR_nodrift,ES,ES_nodrift,actual_loss,exception,mu_deltaV,sigma_deltaV
2019-05-01,6305.813613733469,6473.661232663638,7248.796369497498,7416.643988427667,8455.077363116252,1,167.84761893016923,2782.7571726918723
2019-05-02,6298.522268534215,6468.188836585628,7240.707890350574,7410.374458401988,3873.4908632449433,0,169.66656805141307,2780.404817681225
2019-05-03,6307.016144292571,6464.355730366416,7248.643418531598,7405.983004605443,-10017.465694289393,0,157.33958607384432,2778.757125063115
2019-05-06,6304.117766008272,6471.893297208962,7246.842996302997,7414.618527503687,2872.4714912141594,0,167.77553120068998,2781.9972109189994
2019-05-07,6290.1936527943135,6464.137792777853,7231.789181259123,7405.733321242663,12965.477763079583,1,173.94413998353951,2778.663442776388
2019-05-08,6297.451911173037,6468.255244029224,7239.647206197788,7410.450539053975,571.2294268045448,0,170.8033328561869,2780.4333634736818
2019-05-09,6304.255030685307,6471.104778719846,7246.865401812844,7413.715149847382,4067.842034835696,0,166.84974803453832,2781.6582596822063
2019-05-10,6304.656370050005,6469.972640147383,7247.101828755869,7412.418098853247,-3451.589210959837,0,165.31627009737807,2781.171600492024
2019-05-13,6301.927091585543,6464.816724530612,7243.621516318196,7406.511149263265,10787.179374611243,1,162.88963294506908,2778.9552872422714
2019-05-14,6311.867181428101,6465.3816502697455,7253.6438957973505,7407.158364638995,-2647.87065797013,0,153.5144688416445,2779.1981252741225
2019-05-15,6303.168632489918,6450.5575110186965,7242.785995731518,7390.174874260296,2451.8515554449505,0,147.38887852877806,2772.825845609302
2019-05-16,6302.251920515246,6452.050242243244,7242.08672173408,7391.885043462079,-2252.2282674230983,0,149.79832172799843,2773.467508552839
2019-05-17,6303.398453608462,6449.681154256753,7242.888162763029,7389.17086341132,10194.464711673798,1,146.28270064829155,2772.4491363597
2019-05-20,6321.206324186373,6451.2729081937905,7260.927895414055,7390.994479421472,3409.861599999842,0,130.0665840074173,2773.133365040543
2019-05-21,6327.853879413529,6455.2196331350715,7268.150348435151,7395.516102156693,-3316.295022483157,0,127.36575372154219,2774.8298976121855
2019-05-22,6327.60121577094,6456.36673205549,7268.064776406138,7396.830292690687,5628.30877490133,0,128.76551628454948,2775.322987632478
2019-05-23,6329.037188950518,6452.843447683891,7268.9875320590845,7392.793790792458,5012.687116420076,0,123.80625873337307,2773.808474514765
2019-05-24,6330.0543995304315,6450.273245699135,7269.630355400719,7389.849201569423,-14895.602848577735,0,120.21884616870338,2772.7036517952415
2019-05-28,6323.544130456487,6449.537777453961,7263.012954697905,7389.006601695379,10900.995731825333,1,125.99364699747376,2772.387504647439
2019-05-29,6335.782340603636,6452.626217624394,7275.701040999868,7392.544918020626,5732.085560460722,0,116.84387702075757,2773.7150963652966
2019-05-30,6341.465455564452,6446.569322195079,7280.501881195596,7385.605747826223,-2653.8895220104496,0,105.10386663062695,2771.1114894426596
2019-05-31,6339.864656927986,6443.735326887432,7278.488269993106,7382.358939952552,3628.582171809008,0,103.87066995944596,2769.893272967269
2019-06-03,6339.857416790133,6444.498727371777,7278.5922302203335,7383.233540801977,-3341.874884589217,0,104.64131058164335,2770.2214270206086
2019-06-04,6351.2867934271,6461.633215716815,7292.51749387664,7402.863916166356,-15098.361818979432,0,110.34642228971586,2777.586829476638
2019-06-05,6366.344298352675,6490.980489511626,7311.849855351328,7436.486046510279,-6395.661836575553,0,124.63619115895109,2790.201999427052
2019-06-06,6357.771250045142,6492.883160268268,7303.553958666181,7438.665868889307,-5831.334572247482,0,135.11191022312633,2791.0198782911175
2019-06-07,6329.755123729193,6477.47900637562,7273.29399366825,7421.017876314677,-11997.928114147897,0,147.72388264642697,2784.3982745041094
2019-06-10,6345.59012838024,6505.362927055261,7293.190696239373,7452.963494914395,-1743.340386602427,0,159.77279867502108,2796.3844099358694
2019-06-11,6353.014727373693,6506.663155077685,7300.804692323536,7454.453120027528,1356.444738100118,0,153.6484277039917,2796.9433237754256
2019-06-12,6353.8172690524125,6506.867186835799,7301.636954190355,7454.686871973741,-431.8653921147252,0,153.0499177833864,2797.031028525171
2019-06-13,6345.570331959304,6505.743875699063,7293.226390519762,7453.399934259522,-4758.91098952226,0,160.17354373975937,2796.548163881723
2019-06-14,6340.572981365462,6508.202984979291,7288.587244898724,7456.217248512553,3094.133626254001,0,167.63000361382944,2797.6052324773823
2019-06-17,6343.264382413103,6508.210642914875,7291.279761435877,7456.226021937649,1771.8652547532342,0,164.94626050177254,2797.608524304744
2019-06-18,6334.179098802496,6502.1248050376535,7281.307987172401,7449.253693407559,-11748.529534383091,0,167.94570623515722,2794.9924762299347
2019-06-19,6341.711622651991,6517.758541170706,7291.117791690715,7467.16471020943,-3305.9756502989203,0,176.0469185187145,2801.7127678542033
2019-06-20,6342.174839328913,6519.282092776902,7291.802935780971,7468.91018922896,-26062.46307690843,0,177.1072534479887,2802.367679195365
2019-06-21,6401.891663092583,6596.7113001512835,7362.7984478668095,7557.61808492551,-7200.052695710885,0,194.8196370587002,2835.651268566669
2019-06-24,6397.961807122888,6597.398380926223,7358.968675188361,7558.405248991696,-6205.766752650508,0,199.43657380333502,2835.9466159575754
2019-06-25,6403.1156049449355,6620.263145665884,7367.453057989943,7584.600598710891,11186.313168041555,1,217.14754072094777,2845.7752254251463
2019-06-26,6394.472508175767,6597.841182706921,7355.543876750058,7558.9125512812125,5228.747857109998,0,203.36867453115434,2836.136957989238
2019-06-27,6401.666687719054,6603.365343981044,7363.542730593457,7565.241386855448,-757.3274753951291,0,201.69865626199083,2838.511564700369
2019-06-28,6401.031821957831,6604.648451446652,7363.094768065254,7566.711397554075,-6778.569478957385,0,203.61662948882105,2839.063119126053
2019-07-01,6367.112045658808,6584.844777590132,7326.290299120708,7544.023031052033,-1260.261728487325,0,217.73273193132422,2830.550345057521
2019-07-02,6384.143335657711,6592.748681190822,7344.4729074433235,7553.078252976435,-11789.620331691394,0,208.60534553311118,2833.9479038185677
2019-07-03,6377.856285577702,6603.018620068684,7339.681823079856,7564.844157570838,-10557.00558397732,0,225.16233449098218,2838.3625225402393
2019-07-05,6378.8752714589655,6609.328648075216,7341.619956161552,7572.0733327778025,4049.747080165656,0,230.4533766162507,2841.0749406084674
2019-07-08,6409.4408876168745,6629.336780177144,7375.100047277152,7594.995939837421,12012.742390916555,1,219.8958925602696,2849.675602755859
2019-07-09,6437.867438443311,6647.746622717101,7406.208258979494,7616.087443253285,2601.7746397956,0,209.87918427379054,2857.589226829622
2019-07-10,6427.6944589148925,6629.0824986059715,7393.316578772173,7594.704618463252,-11945.088039655067,0,201.3880396910793,2849.5662977056513
2019-07-11,6431.517465442906,6646.034877244298,7399.60894539652,7614.126357197912,-579.3600400779751,0,214.51741180139226,2856.853418788226
2019-07-12,6436.625758177042,6641.393029847855,7404.041085657981,7608.808357328794,-6342.4359232516135,0,204.76727167081305,2854.8580820424886
2019-07-15,6436.296071899212,6640.784484430133,7403.622755904011,7608.111168434932,1039.015627395204,0,204.48841253092098,2854.5964937286712
2019-07-16,6434.952806288525,6636.004271103862,7401.583182813902,7602.634647629239,5891.549474179388,0,201.0514648153373,2852.5416792361307
2019-07-17,6454.5863150576015,6642.370113885504,7422.143969015832,7609.927767843735,-104.14357070958796,0,187.78379882790261,2855.278089750085
2019-07-18,6453.941547706225,6646.490555715823,7422.099403845645,7614.648411855243,-10700.516089891567,0,192.54900800959786,2857.049295972636
2019-07-19,6459.088544584885,6653.411727111651,7428.254569833158,7622.5777523599245,12564.194949108416,1,194.32318252676623,2860.0244191143897
2019-07-22,6490.914248606341,6673.5052309828925,7463.007184450098,7645.5981668266495,343.48738483566126,0,182.59098237655138,2868.6617790275222
2019-07-23,6480.542972485297,6667.66166216964,7451.784707683087,7638.90339736743,-2932.049739295748,0,187.1186896843435,2866.1498723266977
2019-07-24,6481.085781356234,6661.6887951405415,7451.457481745516,7632.060495529823,-3436.165994840528,0,180.60301378430768,2863.582385711412
2019-07-25,6480.949123904906,6662.775979555338,7451.479188490064,7633.306044140497,6877.122125255617,1,181.82685565043278,2864.0497209826876
2019-07-26,6501.303141565757,6673.606835873843,7473.4108776371795,7645.714571945266,-6522.739899129479,0,172.30369430808614,2868.705454735736
2019-07-29,6501.710626379645,6675.64574737128,7474.115359515558,7648.050480507193,-882.4525233907939,0,173.9351209916348,2869.581897816407
2019-07-30,6500.615067684736,6671.587076453958,7472.428596469849,7643.400605239071,-824.1175448074628,0,170.97200876922173,2867.8372443350377
2019-07-31,6496.8454595281955,6670.781975644263,7468.541713690355,7642.478229806423,18526.961431753298,1,173.9365161160674,2867.4911650497
2019-08-01,6530.8572399712475,6691.406396214219,7505.557740454941,7666.106896697913,-1807.1492595785385,0,160.54915624297126,2876.3567439255417
2019-08-02,6532.623565245444,6705.361913973324,7509.356889524149,7682.095238252028,10962.696862890713,1,172.73834872787913,2882.3556394109637
2019-08-05,6533.893658251105,6706.1782774369685,7510.745897721845,7683.030516907708,7866.355883938795,1,172.28461918586328,2882.706560041861
2019-08-06,6539.214075243754,6708.024113782074,7516.335187579607,7685.1452261179265,-9753.254115058306,0,168.81003853831973,2883.5000081609933
2019-08-07,6584.146855269891,6766.210232948172,7569.743620721729,7751.80699840001,-6491.231641833414,0,182.06337767828137,2908.511795871414
2019-08-08,6582.961121805121,6772.471636307966,7569.4699515715665,7758.980466074411,-12008.21903405403,0,189.51051450284433,2911.203312230452
2019-08-09,6599.843967449659,6797.473198844225,7589.994637820907,7787.623869215473,5259.854529737775,0,197.62923139456615,2921.9504420192707
2019-08-12,6617.791920583723,6806.30983594645,7609.229775456424,7797.747690819151,3622.18486014858,0,188.51791536272708,2925.748944040757
2019-08-13,6596.121611002578,6794.980341867864,7585.909160559064,7784.767891424351,-2045.133468522119,0,198.85873086528636,2920.878866695486
2019-08-14,6595.928377258506,6794.175633806106,7585.598709401478,7783.845965949078,12267.095732278927,1,198.24725654759982,2920.5329562361185
2019-08-15,6624.602441586663,6814.87905654276,7617.288527863857,7807.5651428199535,-251.5838047456291,0,190.2766149560967,2929.432494850991
2019-08-16,6617.494592301907,6818.031767288331,7610.6399166763895,7811.177091662814,-57.87628069200491,0,200.5371749864241,2930.787713810611
2019-08-19,6617.515315109755,6815.1805678986275,7610.2453208938605,7807.910573682733,2906.1700646026384,0,197.66525278887303,2929.562102017328
2019-08-20,6624.423583985455,6814.580624938,7617.066199366203,7807.223240318749,-12587.27259417936,0,190.15704095254563,2929.304211541307
2019-08-21,6622.63770745315,6814.863642449745,7615.321548443884,7807.5474834404795,-4592.90207968634,0,192.22593499659516,2929.42586897479
2019-08-22,6619.527637916166,6814.759899425696,7612.196367229104,7807.428628738634,-598.8817751025308,0,195.2322615095302,2929.381274172264
2019-08-23,6626.069187319151,6815.224527863489,7618.805596510434,7807.960937054772,9044.2867657692,1,189.15534054433797,2929.5809985741807
2019-08-26,6600.267049302469,6774.49152202355,7587.070104752025,7761.294577473106,-9140.503272690765,0,174.22447272108118,2912.071576920408
2019-08-27,6604.455318486931,6785.272657449963,7592.828802852873,7773.646141815905,-838.387856178937,0,180.81733896303194,2916.705937734075
2019-08-28,6604.318584461377,6786.3342375937955,7592.846703389358,7774.862356521776,755.842818445959,0,182.0156531324181,2917.162266796327
2019-08-29,6602.1140081008725,6779.393913829232,7589.631168099402,7766.911073827761,-4751.661335134953,0,177.27990572835915,2914.178910849433
2019-08-30,6601.6656012642725,6779.643459357555,7589.219111192391,7767.196969285674,1633.7773164709138,0,177.97785809328252,2914.2861800721957
2019-09-03,6605.50952935648,6775.199620323211,7592.415729604933,7762.1058205716645,-2510.9762578966493,0,169.69009096673142,2912.375958869283
2019-09-04,6603.177873438804,6777.647495616841,7590.440642266797,7764.910264444834,-11422.229252230216,0,174.4696221780367,2913.428198442283
2019-09-05,6608.6731440518,6785.522510712161,7597.083023173239,7773.932389833601,-1373.7785464905992,0,176.84936666036137,2916.813339238806
2019-09-06,6628.253654742376,6795.398135571077,7618.102062018078,7785.2465428467785,8169.679636737136,1,167.14448082870084,2921.058458796854
2019-09-09,6623.958712808745,6792.61441582669,7613.40163088421,7782.057333902155,-2430.4777911611427,0,168.65570301794506,2919.861853690864
2019-09-10,6635.38133766225,6799.0967806776835,7625.768506301865,7789.4839493172985,564.8128138032389,0,163.71544301543312,2922.6483521863506
2019-09-11,6644.831833252581,6805.654119579987,7636.174173515539,7796.996459842945,-13576.07832034874,0,160.8222863274055,2925.467078901936
2019-09-12,6643.444415236128,6811.831598571708,7635.686595010907,7804.0737783464865,-6925.19497434865,0,168.38718333557932,2928.1225196727055
2019-09-13,6643.5710506876,6811.845727271974,7635.815288512719,7804.089965097093,-285.2940092318877,0,168.27467658437436,2928.128593012133
2019-09-16,6651.056816210276,6817.202131442944,7644.08129207761,7810.226607310277,1197.7435565724518,0,166.1453152326679,2930.4310879359323
2019-09-17,6652.742935474373,6822.889814465615,7646.595904958821,7816.742783950063,-664.6027911321289,0,170.1468789912426,2932.87598583196
2019-09-18,6646.4225681159,6820.061542304314,7639.863558693689,7813.502532882103,3287.4402025163545,0,173.63897418841447,2931.6602294986697
2019-09-19,6610.057585807135,6794.996608762991,7599.847504873092,7784.786527828947,-720.0617518445442,0,184.93902295585582,2920.8858591557746
2019-09-20,6609.000097025342,6787.84467630353,7597.748233282888,7776.592812561075,-448.8253908705829,0,178.84457927818792,2917.8115414497825
2019-09-23,6611.827458003693,6792.911437090508,7601.313641538967,7782.397620625782,-1116.165685751315,0,181.08397908681502,2919.989530753754
2019-09-24,6585.009846476121,6776.884559773387,7572.161482620726,7764.036195917992,11301.050943003293,1,191.8747132972659,2913.100244118698
2019-09-25,6561.548089660684,6761.764564310233,7546.497278924528,7746.713753574077,477.9088434182722,0,200.21647464954955,2906.600788198165
2019-09-26,6586.436980638528,6778.099918684548,7573.765651455492,7765.428589501512,6355.011184325673,0,191.6629380460197,2913.622676264261
2019-09-27,6591.662717884541,6780.376362046705,7579.322985731043,7768.036629893208,11174.216198784688,1,188.71364416216412,2914.6012243943833
2019-09-30,6604.716411564752,6788.143815125863,7593.508121735251,7776.935525296361,5353.963589830532,0,183.42740356111108,2917.9401287628284
2019-10-01,6611.534755570641,6791.867593801971,7600.868888174389,7781.2017264057195,14195.5799987442,1,180.3328382313307,2919.5408260264066
2019-10-02,6620.465103022201,6794.511547322004,7610.18436584621,7784.230810146013,-12586.420011843087,0,174.0464442998027,2920.6773514573347
2019-10-03,6620.38231932989,6794.50684339883,7610.1008969591885,7784.225421028128,-4273.499869958592,0,174.12452406893993,2920.675329436799
2019-10-04,6628.672547060843,6813.789933075822,7621.199986691061,7806.31737270604,-7908.104699538264,0,185.11738601497945,2928.9643260620105
2019-10-07,6633.358408350223,6821.601699182832,7627.023745140366,7815.2670359729755,6512.277490139977,0,188.24329083260875,2932.322278754374
