,VaR_full,VaR_diagonal,ES_full,ES_diagonal,diversif_benefit,sigma_full,sigma_diagonal
2022-05-17,9471.26369678271,8922.581996732782,10866.674888007163,10238.069731515032,-548.6817000499268,4117.880711496335,3882.0253150732397
2022-05-18,9471.49885854648,8937.758514083196,10867.177224041701,10255.689848525119,-533.7403444632837,4118.669147036428,3889.2364166958087
2022-05-19,9498.987352400103,9005.103148984734,10897.360137723505,10331.534528907576,-493.8842034153695,4126.620422982125,3914.3201866647178
2022-05-20,9488.846729413333,9017.299289998986,10884.307170366688,10344.071999557189,-471.54743941434754,4118.026048232895,3915.327455870062
2022-05-23,9490.876763514381,9014.982265132898,10887.512570549869,10342.297128515598,-475.8944983814836,4121.494572313109,3916.9273604649256
2022-05-24,9487.47169436904,9027.073375258866,10883.291683023754,10355.829663775381,-460.39831911017427,4119.087079241965,3921.1810290558988
2022-05-25,9491.50252086041,9033.440213504358,10888.433654635832,10363.64792117234,-458.06230735605095,4122.366086239338,3925.4641901525756
2022-05-26,9490.111822799136,9030.085280738866,10887.501570593911,10360.465483120945,-460.02654206027,4123.719463534995,3925.9732248087944
2022-05-27,9484.981166683203,9014.096999346177,10882.96709121433,10343.491807690889,-470.88416733702616,4125.478790605544,3923.0653112667446
2022-05-31,9503.587115275328,9018.888693500061,10905.924027321726,10350.622242618854,-484.698421775267,4138.318624252985,3929.966972643223
2022-06-01,9534.599845736833,9001.727502832311,10939.196066189346,10328.703129261898,-532.8723429045222,4144.985879442975,3915.9262667983153
2022-06-02,9539.119234432279,9014.946110801144,10941.946272552972,10341.419722498293,-524.1731236311352,4139.764994126057,3914.444813305184
2022-06-03,9549.66661617383,9018.359735435508,10955.532315557086,10346.832873090776,-531.3068807383224,4148.732132042522,3920.345446342138
2022-06-06,9571.313362319732,9044.208148907555,10977.558797091673,10373.673055805551,-527.1052134121765,4149.852737239301,3923.2721732170335
2022-06-07,9422.168399749187,8885.292007539432,10810.250966751018,10195.17073259844,-536.8763922097551,4096.253824369495,3865.4730377981355
2022-06-08,9424.914603471147,8877.916449299186,10814.312027106751,10187.63564939471,-546.9981541719608,4100.13398729541,3865.002277083114
2022-06-09,9442.142837871812,8889.3486929676,10832.710292915132,10199.393654263202,-552.7941449042119,4103.5867686662195,3865.9636035872945
2022-06-10,9472.747339001335,8922.88539134883,10864.097384506054,10234.140060210895,-549.8619476525055,4105.8962056166065,3869.5334699362365
2022-06-13,9529.516289007643,8981.207503560114,10927.085451792333,10298.90753032914,-548.3087854475289,4124.248920035682,3888.5538240588617
2022-06-14,9895.552254244498,9128.929409617165,11339.574596456114,10461.282003184722,-766.6228446273326,4261.332994430962,3931.7937826983175
2022-06-15,9933.356074245019,9144.194160337933,11380.775928530484,10476.66112327262,-789.1619139070863,4271.359106822755,3932.131288527325
2022-06-16,9977.402673242268,9144.675909979225,11433.749887839169,10479.724380357293,-832.7267632630428,4297.703889681187,3939.7493582221387
2022-06-17,9986.69178694397,9205.678620392742,11441.754523781728,10546.975449251495,-781.0131665512272,4293.913375299493,3958.18836389154
2022-06-21,9952.746367999565,9171.12543438954,11404.858114113587,10509.382742427695,-781.6209336100255,4285.204954543301,3949.2186894055944
2022-06-22,9956.82483515358,9182.893936976086,11410.545474256018,10523.880303322325,-773.9308981774939,4289.95282344784,3957.2721840586914
2022-06-23,9934.574140696775,9148.769047947791,11387.623730905416,10487.354716548201,-785.805092748984,4287.9725474448815,3950.1876866690723
2022-06-24,9932.614162934702,9149.709159538988,11385.07036642358,10488.12388154309,-782.9050033957137,4286.221453757852,3949.6832205331643
2022-06-27,9937.093366142815,9176.578987721996,11390.5893086859,10519.294968418615,-760.5143784208194,4289.289740312548,3962.376303630435
2022-06-28,9941.557198921782,9179.778935326982,11395.254864490336,10522.512535821934,-761.7782635948006,4289.885028182441,3962.428299936721
2022-06-29,9966.216339821434,9210.129094846914,11421.331077720599,10555.108747167813,-756.0872449745202,4294.06683126221,3969.0564347469176
2022-06-30,9961.70478345615,9214.145585488815,11414.73139742716,10558.279347754957,-747.5591979673354,4287.904744200676,3966.560199685571
2022-07-01,9976.9607041849,9224.473362545104,11430.834075740839,10568.736026713892,-752.487341639795,4290.40353935742,3966.9405912589777
2022-07-05,9985.48749554472,9222.035013588149,11441.65192498913,10566.991503745,-763.4524819565704,4297.164487776917,3968.9880828308833
2022-07-06,10002.32689053817,9244.374522552394,11459.750858594876,10591.391722782755,-757.9523679857757,4300.881406337962,3975.069271169536
2022-07-07,10070.827139825982,9281.909025544912,11535.377006649229,10631.541513972868,-788.9181142810703,4321.91004740617,3982.7870284095616
2022-07-08,10067.001822024513,9285.756783055229,11531.484945467168,10636.440222934412,-781.245038969284,4321.713086624083,3985.888402926941
2022-07-11,10069.124938104473,9294.62482787062,11531.82797391225,10644.51067692126,-774.500110233852,4316.460019583677,3983.534699653536
2022-07-12,10076.235090412982,9311.613617598767,11538.167018896243,10662.167326302364,-764.6214728142149,4314.184469553628,3985.5055641558397
2022-07-13,10093.25303388256,9321.869006918743,11556.898223784097,10673.15091283679,-771.3840269638167,4319.240331361558,3987.654485765761
2022-07-14,10093.982948338624,9324.98554587522,11557.27578924311,10676.262749308364,-768.997402463403,4318.200543843866,3987.6406086577053
2022-07-15,10119.108551280655,9349.673534953477,11583.13815547308,10701.623756861172,-769.4350163271774,4320.374744073469,3989.6266969249236
2022-07-18,10121.382014892848,9355.68363226598,11585.967272133475,10708.733802176057,-765.6983826268679,4322.014485093085,3992.8726610472863
2022-07-19,10110.769624587616,9364.862589539753,11571.55895573356,10716.999730499374,-745.9070350478632,4310.812646562718,3990.1782980324488
2022-07-20,10125.994874273088,9368.576398160567,11591.078247425563,10723.330772590121,-757.4184761125216,4323.484433104382,3997.901795802209
2022-07-21,10125.908849966085,9370.672070019084,11591.010896658941,10725.762913713643,-755.2367799470012,4323.539539020287,3998.8947219770116
2022-07-22,10126.812243801964,9369.926005253265,11592.087838611142,10724.950129468752,-756.8862385486991,4324.051682283293,3998.6978317286917
2022-07-25,10125.141149186597,9373.821756665606,11589.738680335688,10728.97870917526,-751.3193925209907,4322.050705592987,3999.0898101461867
2022-07-26,10128.861675260288,9378.554303985833,11592.26478004797,10732.66424572313,-750.3073712744554,4318.525934324213,3996.000064635094
2022-07-27,10134.763508898055,9383.747542012028,11598.580700303288,10738.168353127281,-751.015966886027,4319.747910546008,3996.9174451343492
2022-07-28,10139.61896414936,9404.796328547465,11604.412498779762,10762.552276715754,-734.822635601895,4322.629114996717,4006.7594878435284
2022-07-29,10179.318117647592,9396.958315085161,11652.974955583182,10756.65308795363,-782.3598025624306,4348.784864606661,4012.480990498839
2022-08-01,10169.141481371054,9392.357582629664,11640.535368695177,10750.601616240032,-776.7838987413907,4342.106861210497,4008.199835778344
2022-08-02,10166.493695130863,9393.155648794746,11637.032925387874,10751.04696377443,-773.3380463361173,4339.584754555674,4007.1589574659047
2022-08-03,10181.850052252008,9418.519278608777,11651.192703230494,10776.671718882739,-763.3307736432307,4336.053629994112,4007.929542379764
2022-08-04,10162.904709999946,9407.963393335896,11631.588823597618,10766.679342452544,-754.9413166640497,4334.110275665795,4009.592465974364
2022-08-05,10160.048505234894,9401.160766819878,11630.533947575785,10761.103191049875,-758.8877384150164,4339.426025556156,4013.2118136219638
2022-08-08,9977.342446485338,9276.308507018188,11425.001691812251,10621.851980085135,-701.03393946715,4272.065553609396,3970.720278773324
2022-08-09,9977.386915668121,9275.152211410885,11425.01655845905,10620.49117311513,-702.2347042572364,4271.978196052923,3970.116762475724
2022-08-10,9969.70217622628,9268.078903878235,11414.34644454446,10610.521555045265,-701.6232723480443,4263.168308304254,3961.5697038232606
2022-08-11,9972.482841284223,9271.817950825682,11419.115987286843,10616.389081915011,-700.6648904585418,4269.037518115509,3967.8508820680395
2022-08-12,9957.502816018325,9273.438145175362,11399.798846610352,10616.09022387544,-684.0646708429631,4256.238621270536,3962.1877278180664
2022-08-15,9975.70624021667,9275.359892999233,11421.861801748044,10619.499840065611,-700.3463472174371,4267.628158713329,3966.578451129852
2022-08-16,9936.38410394648,9233.767707406549,11378.271833700357,10573.309157050613,-702.6163965399319,4255.033718976152,3953.008211793731
2022-08-17,9946.356693542495,9238.95445051358,11388.65581027679,10578.210159106702,-707.4022430289151,4256.247728525656,3952.164985388808
2022-08-18,9968.24281080571,9250.38216276174,11412.397155617615,10589.969680886525,-717.8606480439703,4261.722536212631,3953.1441606160975
2022-08-19,9965.020967401273,9241.845122853512,11409.181706466765,10580.664799684731,-723.1758445477608,4261.741405757095,3950.8782486955456
2022-08-22,10034.807979806623,9275.971627430798,11486.187067619452,10616.815182255463,-758.8363523758253,4283.042868195151,3956.850744977682
2022-08-23,10091.56333274764,9318.087405607414,11546.674676923954,10660.53075016526,-773.4759271402272,4294.056816331878,3961.571750030633
2022-08-24,10086.019754662937,9315.92815978069,11540.676025095072,10658.409407728062,-770.0915948822476,4292.713886444799,3961.683603538482
2022-08-25,10076.923041435393,9313.360499927332,11528.956757581976,10654.17024501462,-763.5625415080613,4284.974686863167,3956.7509719027034
2022-08-26,10086.397609788568,9310.83642605564,11540.94402087374,10652.411089621797,-775.5611837329288,4292.389689757336,3959.008258550408
2022-08-29,10184.501339164139,9388.557907384033,11648.735185603658,10736.85103592728,-795.943431780106,4320.977466206612,3978.834555998793
2022-08-30,10199.538054011648,9386.316088591402,11664.78181963645,10733.10226701183,-813.2219654202454,4323.957753851856,3974.3875221187627
2022-08-31,10109.12942758139,9328.057558361052,11563.830985511806,10668.984657416344,-781.0718692203391,4292.84753057551,3957.0972853365524
2022-09-01,10119.215342388412,9332.430454187694,11574.892299289231,10673.50076804616,-786.7848882007183,4295.725948515331,3957.519914508009
2022-09-02,10089.01917702606,9300.10644943018,11541.483879234147,10637.65455789189,-788.9127275958799,4286.246533613967,3947.1258301288312
2022-09-06,10083.300004210985,9308.27996958339,11532.79886429141,10644.885908369451,-775.020034627596,4277.494286127601,3944.3454723685504
2022-09-07,10083.433230997347,9302.599827637208,11532.945383922719,10638.37225770251,-780.8334033601386,4277.533513525342,3941.8857748215682
2022-09-08,10099.708900725545,9307.55972032145,11553.44437495068,10645.907164455562,-792.1491804040961,4289.996602131849,3949.4846824643305
2022-09-09,10092.334380980828,9313.300848766152,11543.904745366597,10651.393667658222,-779.0335322146766,4283.607328416786,3948.7332793084283
2022-09-12,10100.353870521723,9312.706901308731,11554.400799865414,10652.021612993258,-787.6469692129922,4290.915711160976,3952.339104453889
2022-09-13,10101.5583329619,9306.415182029366,11557.46521142605,10646.497915122729,-795.1431509325339,4296.404450720806,3954.6055478974813
2022-09-14,10221.313754669729,9404.06524223959,11691.753830822183,10755.461206150425,-817.2485124301384,4339.292149209533,3987.991072724103
2022-09-15,10229.437371039943,9410.080227550603,11700.563811429822,10761.855402967876,-819.3571434893402,4341.317621036138,3989.110131936012
2022-09-16,10238.807412379072,9410.235669565422,11711.035481781504,10761.770233808158,-828.5717428136504,4344.568545846366,3988.4000845171367
2022-09-19,10238.587959466433,9407.999866174,11710.813791805298,10759.238482628627,-830.5880932924338,4344.561944236047,3987.5267378678295
2022-09-20,10128.01645416642,9342.207440901231,11588.46526843384,10688.191762480312,-785.8090132651887,4309.807775815781,3972.0212297734442
2022-09-21,10157.23138089364,9361.129530712646,11620.088354303642,10708.02271028606,-796.101850180994,4316.914291906386,3974.7032842301464
2022-09-22,10170.898076692405,9381.383428425403,11633.551472775709,10729.032552276723,-789.5146482670025,4316.313531963955,3976.9340878674775
2022-09-23,10230.84083105934,9416.231501503498,11697.752552169648,10764.483545678628,-814.6093295558421,4328.8799171286,3978.713315372314
2022-09-26,10281.263328959987,9453.050283994358,11752.651218265828,10803.79691769034,-828.2130449656288,4342.08916096276,3986.0748888895846
2022-09-27,10403.892812287015,9504.379616909595,11888.90734791952,10858.366994750264,-899.5131953774198,4382.301611904698,3995.638376618663
2022-09-28,10416.33305276151,9517.710193714038,11901.069371616379,10871.549045191163,-898.622859047473,4381.480589750474,3995.200072947724
2022-09-29,10499.21021732458,9527.783465598897,12001.064939350239,10888.135776169473,-971.4267517256831,4431.997270906487,4014.4213947593285
2022-09-30,10512.27367997891,9551.007020957642,12013.965018241088,10912.675912791157,-961.2666590212684,4431.515122811049,4018.3066470934605
2022-10-03,10497.649447618094,9545.830365197105,11998.085631559581,10907.620279420084,-951.8190824209887,4427.811142364543,4018.6637860976193
2022-10-04,10583.325861891892,9561.282572664591,12099.800880895611,10928.882146576609,-1022.0432892273002,4475.142000790358,4035.8081846263885
2022-10-05,10642.417861431864,9582.049484153835,12169.983162082512,10955.156734159895,-1060.3683772780296,4507.869599053975,4052.0614247433205
2022-10-06,10633.080099201152,9594.624732075301,12157.217766794238,10967.496297128238,-1038.455367125851,4497.754599158185,4051.36591468252
2022-10-07,10660.788352108795,9612.831718097168,12185.846776564935,10985.240042533342,-1047.956634011627,4500.471767366516,4049.998884224006
2022-10-10,10767.240899899289,9659.617806372955,12305.155718526607,11036.191238798081,-1107.6230935263338,4538.411191895879,4062.2901844205844
2022-10-11,10813.74365609834,9681.41559820674,12356.592967072915,11059.324886204517,-1132.3280578916,4552.972957621699,4066.2323155505032
2022-10-12,10820.35270552557,9687.864612201707,12363.441263584256,11065.989835799179,-1132.4880933238637,4553.678979587936,4066.8695449539214
