forecast_date,exposure_date,portfolio_value_linear,mu_deltaV,sigma_deltaV,VaR_DN_full,VaR_DN_nodrift
2012-07-17,2012-07-16,1697625.0674109377,632.1433563315054,9619.324480675967,21745.751698998047,22377.89505532955
2012-07-18,2012-07-17,1695588.8864744862,621.8890573930797,9588.818181983224,21685.037734827754,22306.926792220835
2012-07-19,2012-07-18,1696867.5127981945,616.1107370130188,9574.807602791829,21658.22257409183,22274.33331110485
2012-07-20,2012-07-19,1698252.4663195002,626.028309609757,9592.241241487052,21688.861709810524,22314.89001942028
2012-07-23,2012-07-20,1698385.8846023835,637.5166951732468,9593.970190211705,21681.395460436954,22318.9121556102
2012-07-24,2012-07-23,1689830.3932226542,625.1249694718505,9552.472105642133,21597.24820532316,22222.37317479501
2012-07-25,2012-07-24,1690252.3941811942,624.45216088304,9569.300091234762,21637.06876241977,22261.52092330281
2012-07-26,2012-07-25,1699370.8606901148,637.3579483064602,9683.634585950385,21890.144783707576,22527.502732014036
2012-07-27,2012-07-26,1709877.5379565742,667.2828030657688,9768.325944587608,22057.2414910636,22724.52429412937
2012-07-30,2012-07-27,1719092.0337136772,687.5614614141634,9838.17933159786,22199.466111081056,22887.02757249522
2012-07-31,2012-07-30,1720396.2041381183,692.4564369396387,9833.73547715403,22184.23318421763,22876.68962115727
2012-08-01,2012-07-31,1713562.0789380122,661.080271496695,9777.953063668458,22085.840050639545,22746.92032213624
2012-08-02,2012-08-01,1706155.8373729896,633.9872602567824,9713.292921172884,21962.511076849707,22596.498337106488
2012-08-03,2012-08-02,1699148.4618004374,602.8644803964748,9654.244067821912,21856.26568225243,22459.130162648904
2012-08-06,2012-08-03,1708517.1535975202,628.3942242976622,9753.218168677362,22060.98412746142,22689.378351759082
2012-08-07,2012-08-06,1718077.705964328,646.5026409065629,9811.164437070038,22177.678889136423,22824.181530042984
2012-08-08,2012-08-07,1716609.60331628,635.4528886296047,9812.46648123876,22191.757649097195,22827.210537726798
2012-08-09,2012-08-08,1717303.8378001158,642.724199564416,9822.62612960217,22208.121214533603,22850.845414098017
2012-08-10,2012-08-09,1719389.145681046,663.3777124191928,9842.473136666853,22233.63874436983,22897.01645678902
2012-08-13,2012-08-10,1720325.358559785,665.1184486246377,9851.76976539256,22253.525200636177,22918.643649260815
2012-08-14,2012-08-13,1713951.7013723315,638.8895111174892,9792.089498173189,22140.917075375353,22779.806586492843
2012-08-15,2012-08-14,1708992.1952596903,587.9086107227614,9716.493588893769,22016.035592931716,22603.94420365448
2012-08-16,2012-08-15,1709635.7571250848,586.4719235874728,9742.40211096783,22077.744515313538,22664.21643890101
2012-08-17,2012-08-16,1714619.5030768733,593.3955039093828,9798.318958496675,22200.902974363424,22794.298478272805
2012-08-20,2012-08-17,1717711.5596315884,596.7428943526611,9811.20402718909,22227.53073607961,22824.27363043227
2012-08-21,2012-08-20,1719976.3122217434,587.7174927838912,9833.726251644852,22288.950666629717,22876.668159413606
2012-08-22,2012-08-21,1727166.7018814767,584.4415065502199,9906.607340825274,22461.77341973604,23046.214926286262
2012-08-23,2012-08-22,1741044.7016103647,608.8054912988855,10017.374868725257,22695.093238030266,23303.89872932915
2012-08-24,2012-08-23,1746703.681534424,619.5213901568808,10082.659873596138,22836.252971460384,23455.774361617267
2012-08-27,2012-08-24,1749363.1056871908,615.044890882056,10092.461110728847,22863.53055790186,23478.575448783915
2012-08-28,2012-08-27,1746435.6343498896,598.479997832493,10059.086360887159,22802.454172610567,23400.93417044306
2012-08-29,2012-08-28,1747530.7441548053,584.2962936306536,10066.272195754455,22833.35462847915,23417.650922109802
2012-08-30,2012-08-29,1744041.9284854732,571.6846422944828,10016.942706884993,22731.208728256323,23302.893370550806
2012-08-31,2012-08-30,1741317.9196740068,566.4618973426158,10005.12590823057,22708.941488780507,23275.403386123122
2012-09-03,2012-08-31,1762460.7459702045,603.6927567792914,10239.47363042656,23216.88495466079,23820.57771144008
2012-09-04,2012-09-03,1763833.791130655,607.5945960307845,10241.670062268342,23218.0927799549,23825.687375985683
2012-09-05,2012-09-04,1764020.4536593729,569.0134742709303,10218.845088465967,23203.57507243456,23772.58854670549
2012-09-06,2012-09-05,1761716.8782709562,543.1314905391534,10198.37419455572,23181.83463563852,23724.96612617767
2012-09-07,2012-09-06,1769506.1544221428,575.7976352270674,10251.334399446483,23272.372351006998,23848.169986234065
2012-09-10,2012-09-07,1788633.5172761197,603.028429015912,10465.501873162306,23743.369604385658,24346.39803340157
2012-09-11,2012-09-10,1784953.9525174843,580.7223070094592,10404.905380245298,23624.707203920298,24205.429510929756
2012-09-12,2012-09-11,1787257.7846567703,595.0915402948668,10436.334844664925,23683.45383836973,24278.545378664596
2012-09-13,2012-09-12,1788304.1053890465,565.4405575751987,10421.328430896117,23678.194682321355,24243.635239896554
2012-09-14,2012-09-13,1811457.495383439,618.9540791796578,10664.732221061471,24190.92305050155,24809.87712968121
2012-09-17,2012-09-14,1813290.8565614598,634.2678045117866,10693.540658842305,24242.627773155302,24876.89557766709
2012-09-18,2012-09-17,1808956.2904911535,611.5093927415096,10622.138073446062,24099.27893218801,24710.78832492952
2012-09-19,2012-09-18,1815786.7258738847,686.3583289619984,10610.563040242307,23997.50244208201,24683.86077104401
2012-09-20,2012-09-19,1815680.9795650705,673.50028392732,10607.102311277466,24002.3096276467,24675.80991157402
2012-09-21,2012-09-20,1814907.0267169527,688.4769502632715,10585.901218545028,23938.011844305303,24626.488794568573
2012-09-24,2012-09-21,1816185.1540424763,689.8034065095601,10607.846503521083,23987.73775510828,24677.54116161784
2012-09-25,2012-09-24,1812206.3068547077,662.8672896246425,10556.12670512953,23894.355628959187,24557.22291858383
2012-09-26,2012-09-25,1808330.6514184345,658.0245648895632,10530.437847131327,23839.43713350361,24497.46169839317
2012-09-27,2012-09-26,1802814.7526378133,671.3790291773362,10458.527381228912,23658.793909742464,24330.1729389198
2012-09-28,2012-09-27,1816527.9104527659,683.3403784848579,10602.779406241243,23982.412952148465,24665.753330633324
2012-10-01,2012-09-28,1813548.4632779409,654.340393665218,10567.608905224488,23929.594116698827,24583.934510364044
2012-10-02,2012-10-01,1814888.1935399582,661.1061923701961,10587.408075552254,23968.888075793617,24629.994268163813
2012-10-03,2012-10-02,1815715.1480547506,649.6493463615002,10578.631394829654,23959.92730926216,24609.57665562366
2012-10-04,2012-10-03,1819515.5435702961,659.8717342979232,10601.099398873388,24001.97331476682,24661.84504906474
2012-10-05,2012-10-04,1826030.4147590713,599.4599822123197,10537.63665713528,23914.748652529168,24514.208634741488
2012-10-08,2012-10-05,1821496.2983661662,580.2914046518767,10491.790450791786,23827.263005429588,24407.554410081466
2012-10-09,2012-10-08,1818970.2892394755,564.1131329382524,10458.466931817295,23765.919179621345,24330.032312559597
2012-10-10,2012-10-09,1809078.702579998,586.0743259572505,10350.138962715015,23491.949445982096,24078.023771939348
2012-10-11,2012-10-10,1804811.0483150447,555.6113218220966,10324.05647193692,23461.73550314594,24017.346824968037
2012-10-12,2012-10-11,1807629.9044617717,560.7154330597785,10349.623097443637,23516.10825680221,24076.823689861987
2012-10-15,2012-10-12,1802227.7568300366,614.172750875087,10172.967218151296,23051.687909758344,23665.860660633432
2012-10-16,2012-10-15,1797198.612213655,625.3102093484065,10083.747521818212,22832.994400397987,23458.304609746392
2012-10-17,2012-10-16,1804135.252195697,669.0403432933433,10133.95484354277,22906.063962608263,23575.104305901605
2012-10-18,2012-10-17,1806517.1687175105,686.4689862995763,10144.766186063469,22913.78626329058,23600.25524959016
2012-10-19,2012-10-18,1801585.6287385253,643.1205963376498,10085.641570045804,22819.590228476332,23462.71082481398
2012-10-22,2012-10-19,1788234.45477057,601.4762226463563,9992.705434279891,22645.032820307024,23246.50904295338
2012-10-23,2012-10-22,1788818.9682129996,581.2970002134216,10010.355132868794,22706.271381529714,23287.568381743135
2012-10-24,2012-10-23,1777111.7469227673,554.4719330417065,9904.127002561145,22485.972863596897,23040.444796638603
2012-10-25,2012-10-24,1770644.1991354013,550.6213505005926,9870.485390735748,22411.56135398869,22962.182704489285
2012-10-26,2012-10-25,1775381.0957098338,563.4830940354657,9933.051856429582,22544.250974906918,23107.734068942384
2012-10-29,2012-10-26,1776793.0270140313,584.0659787824918,9919.017349254327,22491.018944229527,23075.08492301202
2012-10-30,2012-10-29,1776497.727446081,579.2246093542228,9918.376152001863,22494.368665792685,23073.593275146908
2012-10-31,2012-10-30,1776168.4472518424,564.052299070484,9913.400580551706,22497.966066011213,23062.018365081698
2012-11-01,2012-10-31,1783199.902948795,582.7250077991052,9964.666316769602,22598.555293744233,23181.28030154334
2012-11-02,2012-11-01,1782213.7829395528,570.7659894441525,9936.08638895142,22544.027457779117,23114.79344722327
2012-11-05,2012-11-02,1762997.5513093802,487.30879869205444,9756.582004975931,22209.895006488827,22697.20380518088
2012-11-06,2012-11-05,1765103.3852073054,469.23071471359583,9773.306542200537,22266.880182084064,22736.110896797658
2012-11-07,2012-11-06,1779680.6277619856,551.7355443369466,9894.521312014738,22466.36307452033,23018.098618857275
2012-11-08,2012-11-07,1776760.7852790914,570.9355094308276,9861.922646857114,22371.327274040443,22942.26278347127
2012-11-09,2012-11-08,1780834.865490834,570.4482462510891,9922.12978512897,22511.877285340994,23082.325531592083
2012-11-12,2012-11-09,1780040.6014535974,571.9140221246566,9913.698836442712,22490.798189915004,23062.71221203966
2012-11-13,2012-11-12,1778368.8870516042,559.3568352585778,9894.293383761446,22458.211543191217,23017.568378449796
2012-11-14,2012-11-13,1775831.2058562466,552.3377971467314,9873.645915851355,22417.1973882261,22969.53518537283
2012-11-15,2012-11-14,1771918.5110485402,568.274742375716,9846.908641888876,22339.060242556854,22907.33498493257
2012-11-16,2012-11-15,1766736.895830636,562.9024069640739,9794.526830032815,22222.574261318743,22785.476668282816
2012-11-19,2012-11-16,1768614.418348299,553.719942730283,9787.148602882726,22214.59240250773,22768.312345238013
2012-11-20,2012-11-19,1782881.4583428078,578.6774742590769,9924.801122692083,22509.8625177938,23088.539992052876
2012-11-21,2012-11-20,1779258.938803963,563.5417397570836,9902.428498740119,22472.951746128427,23036.49348588551
2012-11-22,2012-11-21,1780976.5917644966,571.8080926534162,9913.63565196891,22490.757130319944,23062.56522297336
2012-11-23,2012-11-22,1782028.1088706707,581.1944829308459,9913.39683312697,22480.815164337284,23062.00964726813
2012-11-26,2012-11-23,1795963.8095305848,614.0943382239286,10049.46929515473,22764.467191797983,23378.56153002191
2012-11-27,2012-11-26,1797005.9343120926,610.0600746830738,10040.371587479727,22747.33702243045,23357.397097113524
2012-11-28,2012-11-27,1793371.0486628707,578.7375400895828,9989.694608948388,22660.767275754748,23239.50481584433
2012-11-29,2012-11-28,1785284.2459292016,548.4760813148603,9893.562203761909,22467.39131809747,23015.86739941233
2012-11-30,2012-11-29,1790475.0415352597,565.4465448627033,9932.173934227925,22540.245171632287,23105.69171649499
2012-12-03,2012-11-30,1785568.0778167015,526.9559612509123,9862.813770547635,22417.379885923307,22944.335847174218
2012-12-04,2012-12-03,1784678.5682340867,526.5345285318108,9861.992865569131,22415.891608090875,22942.426136622686
2012-12-05,2012-12-04,1776898.7893608895,543.5623171928407,9747.682570328418,22132.93830711563,22676.50062430847
2012-12-06,2012-12-05,1778524.4674764816,557.9012235850819,9733.992587196943,22086.75173756983,22644.652961154912
2012-12-07,2012-12-06,1781023.36082611,574.0009621602807,9753.10812728146,22115.12139503139,22689.12235719167
2012-12-10,2012-12-07,1781709.160937782,582.5315428578143,9784.877994672508,22180.49857779758,22763.030120655396
2012-12-11,2012-12-10,1784044.8337104665,583.911219210408,9815.54504304114,22250.461124220463,22834.37234343087
2012-12-12,2012-12-11,1785409.229405561,575.6048194718867,9814.386195358346,22256.071641115777,22831.676460587663
2012-12-13,2012-12-12,1785943.155149386,565.6819042563575,9820.91620267515,22281.18562497022,22846.86752922658
2012-12-14,2012-12-13,1777676.1733542583,551.428131326551,9752.38518492916,22136.012410460797,22687.440541787346
2012-12-17,2012-12-14,1776505.244077337,552.7647690125054,9736.1204359773,22096.83830862887,22649.603077641375
2012-12-18,2012-12-17,1781395.4825948798,562.2405902881972,9769.767848906286,22165.638074887498,22727.878665175696
2012-12-19,2012-12-18,1772298.093453412,536.2841322656066,9675.051813798202,21971.25208599882,22507.536218264428
2012-12-20,2012-12-19,1769959.758028153,527.5335223680329,9649.520551377627,21920.60809784271,22448.141620210743
2012-12-21,2012-12-20,1762554.7944589583,542.8297880955499,9535.010228190027,21638.92098521199,22181.75077330754
2012-12-24,2012-12-21,1763959.774587017,543.343662284758,9554.414980834326,21683.549316083136,22226.892978367894
2012-12-25,2012-12-24,1762746.6149282833,538.9169489954758,9563.653647336947,21709.468381549763,22248.38533054524
2012-12-26,2012-12-25,1762714.1203352148,536.4412881622785,9563.590765711126,21711.797757846416,22248.239046008694
2012-12-27,2012-12-26,1762937.7577725553,525.6447129332307,9563.703449986517,21722.856475899956,22248.501188833186
2012-12-28,2012-12-27,1766070.2416360267,564.9776074324773,9554.120898293188,21661.231232641047,22226.208840073523
2012-12-31,2012-12-28,1761120.9787905703,532.6782480636016,9504.940585326316,21579.12007549478,22111.79832355838
2013-01-01,2012-12-31,1770881.1430750983,565.1901144657862,9603.271249969637,21775.359541738606,22340.54965620439
2013-01-02,2013-01-01,1770333.3169287005,541.05405150399,9589.96871964433,21768.54929155876,22309.60334306275
2013-01-03,2013-01-02,1782140.380597067,571.3833436782791,9690.740415489456,21972.65001977727,22544.03336345555
2013-01-04,2013-01-03,1769699.8679827945,524.9149179870919,9601.797488441996,21812.20625622063,22337.12117420772
2013-01-07,2013-01-04,1764668.2422946726,531.2303933585576,9560.209470371548,21709.142583425408,22240.372976783965
2013-01-08,2013-01-07,1759952.0107150713,517.6498667953383,9510.946431594346,21608.12014446049,22125.770011255827
2013-01-09,2013-01-08,1766497.1108863247,518.0702677056082,9563.366558683203,21729.647194760335,22247.717462465942
2013-01-10,2013-01-09,1766351.7534519692,514.3280046746952,9561.72187730735,21729.563356769053,22243.891361443748
2013-01-11,2013-01-10,1774261.6978078727,534.3897142258534,9650.040968280666,21914.96257674089,22449.352290966744
2013-01-14,2013-01-11,1775737.5918156288,538.92385168487,9611.012520376866,21819.63469247375,22358.558544158623
2013-01-15,2013-01-14,1779462.4042349686,541.7301097838624,9637.0576229303,21877.418403329124,22419.148513112985
2013-01-16,2013-01-15,1785809.8453650626,546.5242049083566,9689.843420528177,21995.422436225996,22541.946641134353
2013-01-17,2013-01-16,1785277.3038498473,540.573871766821,9691.562676096766,22005.372355904452,22545.946227671273
2013-01-18,2013-01-17,1788509.8724480197,529.3285723521064,9726.542555941065,22097.993024429154,22627.32159678126
2013-01-21,2013-01-18,1790878.0530519015,526.6837065868667,9718.43599762976,22081.7792155011,22608.46292208797
2013-01-22,2013-01-21,1789786.3387471377,521.0047296526074,9716.921293904259,22083.934464643742,22604.93919429635
2013-01-23,2013-01-22,1794506.713556562,529.3863683992338,9754.012682306535,22161.84029845197,22691.226666851206
2013-01-24,2013-01-23,1793131.2787616227,518.9738606141278,9733.06832738038,22123.528950681462,22642.50281129559
2013-01-25,2013-01-24,1784000.0752845688,503.8517941383816,9653.773194007284,21954.18295221292,22458.034746351303
2013-01-28,2013-01-25,1780858.4435551004,473.9197062171061,9615.56760540808,21895.235550319954,22369.155256537062
2013-01-29,2013-01-28,1779926.0341991545,467.50360099101863,9599.411363646674,21864.06661687191,22331.57021786293
2013-01-30,2013-01-29,1783548.66719838,457.26376447668326,9631.286852049328,21948.459928065775,22405.72369254246
2013-01-31,2013-01-30,1789019.9143008245,475.3641771112519,9687.278605532527,22060.61581211066,22535.979989221913
