,snapshot_date,current_portfolio_value,VaR_HistSim,ES_HistSim,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,realised_loss,realised_pnl,exception
2015-08-14,2015-08-13,1598338.3195160378,17348.856790604535,17664.634644187383,5,empirical_order_statistic,122.04192710077018,5914.16831745919,-1370.230336846318,1370.230336846318,0
2015-08-17,2015-08-14,1599708.5498528841,17579.043948484818,17904.792754220776,5,empirical_order_statistic,80.48598944641603,6029.186366724483,354.1461569336243,-354.1461569336243,0
2015-08-18,2015-08-17,1599354.4036959505,17853.300490408437,18314.00801690337,5,empirical_order_statistic,48.45500665952358,6224.506822554458,-1447.77691353322,1447.77691353322,0
2015-08-19,2015-08-18,1600802.1806094837,17700.30945590092,18086.6728630709,5,empirical_order_statistic,112.00969939732225,6098.6389388341095,2015.1515189758502,-2015.1515189758502,0
2015-08-20,2015-08-19,1598787.029090508,17397.464543046197,17744.29268311793,5,empirical_order_statistic,225.33819093785527,5906.491338983971,-3146.9543881888967,3146.9543881888967,0
2015-08-21,2015-08-20,1601933.9834786968,16576.223550709896,17251.89739770703,5,empirical_order_statistic,376.7354756804765,5622.1514527809295,1355.7006460675038,-1355.7006460675038,0
2015-08-24,2015-08-21,1600578.2828326293,15937.087401714874,17018.18083862872,5,empirical_order_statistic,517.5032370968578,5475.183712898904,9183.978109322488,-9183.978109322488,0
2015-08-25,2015-08-24,1591394.3047233068,15370.54728080146,16764.23494898132,5,empirical_order_statistic,650.0234628994436,5376.020780310369,-1575.7793405409902,1575.7793405409902,0
2015-08-26,2015-08-25,1592970.0840638478,15546.292045241687,16532.401599359233,5,empirical_order_statistic,463.52382031255166,5318.441029269487,-1176.5668547269888,1176.5668547269888,0
2015-08-27,2015-08-26,1594146.6509185748,15703.920240740059,16552.000036805774,5,empirical_order_statistic,493.68664701268125,5305.56754384877,246.71419125888497,-246.71419125888497,0
2015-08-28,2015-08-27,1593899.936727316,16006.32185976347,16742.062745110226,5,empirical_order_statistic,531.8544898269023,5346.145455129812,-3261.029062289046,3261.029062289046,0
2015-08-31,2015-08-28,1597160.965789605,16082.964319647755,16824.567138707218,5,empirical_order_statistic,523.5898797420347,5371.660416257853,643.1284696855582,-643.1284696855582,0
2015-09-01,2015-08-31,1596517.8373199194,16002.761501946487,16770.88267595065,5,empirical_order_statistic,534.8111305074282,5338.117162349072,5481.446936719352,-5481.446936719352,0
2015-09-02,2015-09-01,1591036.3903832,15832.208937623072,16557.708157367026,5,empirical_order_statistic,419.0867575761061,5298.990431034272,-2734.3085533208214,2734.3085533208214,0
2015-09-03,2015-09-02,1593770.6989365208,15900.105727923801,16512.381932488504,5,empirical_order_statistic,370.65120004559776,5296.197805406712,6167.116731408285,-6167.116731408285,0
2015-09-04,2015-09-03,1587603.5822051126,15827.59064354375,16391.792173203965,5,empirical_order_statistic,343.71613498697803,5271.650725727877,9187.558176778955,-9187.558176778955,0
2015-09-08,2015-09-04,1578416.0240283336,15725.425538735697,16271.208461380564,5,empirical_order_statistic,297.08012860223744,5265.610816563244,-9144.801753246458,9144.801753246458,0
2015-09-09,2015-09-08,1587560.82578158,15458.670328203822,16222.569450551644,5,empirical_order_statistic,280.3435697321412,5243.86493817061,6581.524611435598,-6581.524611435598,0
2015-09-10,2015-09-09,1580979.3011701445,15383.510734960902,16024.564245424233,5,empirical_order_statistic,213.09298006734298,5193.906971025292,-3121.0803297779057,3121.0803297779057,0
2015-09-11,2015-09-10,1584100.3814999224,15368.460305417888,16027.679710488253,5,empirical_order_statistic,182.0309414491765,5201.172651133591,556.8253151651006,-556.8253151651006,0
2015-09-14,2015-09-11,1583543.5561847573,17739.577042548684,18747.36702111531,5,empirical_order_statistic,1990.2752744945958,5806.698624593839,2937.584043311421,-2937.584043311421,0
2015-09-15,2015-09-14,1580605.9721414458,15570.192114370177,16922.16195037705,5,empirical_order_statistic,292.2856784826871,5752.468344661924,-8100.631702335784,8100.631702335784,0
2015-09-16,2015-09-15,1588706.6038437816,16555.264973812504,17387.033961148885,5,empirical_order_statistic,221.2510607381328,6003.129341691046,-11054.60437735659,11054.60437735659,0
2015-09-17,2015-09-16,1599761.2082211382,16164.857266005361,17371.871303450454,5,empirical_order_statistic,110.29439129986055,6241.167032666922,963.9729924586136,-963.9729924586136,0
2015-09-18,2015-09-17,1598797.2352286796,16224.842572182417,17472.40827749069,5,empirical_order_statistic,114.91304369779816,6254.129625875328,7562.169511456741,-7562.169511456741,0
2015-09-21,2015-09-18,1591235.0657172229,15865.593980938429,16918.966258075834,5,empirical_order_statistic,213.26800427519902,5936.853622529408,891.3358171500731,-891.3358171500731,0
2015-09-22,2015-09-21,1590343.7299000728,15869.400596816093,17217.89636239172,5,empirical_order_statistic,154.43290169575113,6086.344117405432,13939.744379345328,-13939.744379345328,0
2015-09-23,2015-09-22,1576403.9855207275,15465.410521850223,16584.807849435416,5,empirical_order_statistic,280.23463478390823,5801.028631343125,-593.3225067334715,593.3225067334715,0
2015-09-24,2015-09-23,1576997.308027461,15447.412443653913,16593.41682564174,5,empirical_order_statistic,289.60686749573426,5794.937896204257,-8993.715474708937,8993.715474708937,0
2015-09-25,2015-09-24,1585991.0235021699,15643.834105172195,16635.03876459538,5,empirical_order_statistic,311.46153035227536,5808.27379361776,1235.5820055443328,-1235.5820055443328,0
2015-09-28,2015-09-25,1584755.4414966255,15561.579718702473,16595.667522526208,5,empirical_order_statistic,303.51176134276625,5764.558691995525,17755.184735754505,-17755.184735754505,1
2015-09-29,2015-09-28,1567000.256760871,14830.15536373714,16152.102844548877,5,empirical_order_statistic,461.77915003432196,5453.357651129487,5415.032288513612,-5415.032288513612,0
2015-09-30,2015-09-29,1561585.2244723574,14691.258424740983,16170.76788063636,5,empirical_order_statistic,467.4493219984579,5460.783398412655,-1254.9752492040861,1254.9752492040861,0
2015-10-01,2015-09-30,1562840.1997215615,15778.816778344568,16819.24652881869,5,empirical_order_statistic,422.6486966393045,5652.574543930489,3625.3027611894067,-3625.3027611894067,0
2015-10-02,2015-10-01,1559214.896960372,16286.303704523016,17032.663822394283,5,empirical_order_statistic,397.11113772272364,5712.54040343494,-12618.73011513683,12618.73011513683,0
2015-10-05,2015-10-02,1571833.627075509,17640.295120481635,18096.69022150077,5,empirical_order_statistic,285.1560999542335,6156.71481341772,-12905.463364939438,12905.463364939438,0
2015-10-06,2015-10-05,1584739.0904404484,18330.49607953662,19443.446278984145,5,empirical_order_statistic,111.48012980201328,6772.69209817623,-999.3442957538646,999.3442957538646,0
2015-10-07,2015-10-06,1585738.4347362022,18475.732569785323,19347.76866862499,5,empirical_order_statistic,144.88413706999273,6718.622272257203,-6429.038145234808,6429.038145234808,0
2015-10-08,2015-10-07,1592167.472881437,18803.25058441586,20460.744403146535,5,empirical_order_statistic,39.0122673243396,7109.992363066678,-4545.24680260336,4545.24680260336,0
2015-10-09,2015-10-08,1596712.7196840404,19087.163871888304,22001.481847595795,5,empirical_order_statistic,-58.58713771522231,7569.297554058044,-9340.082842939999,9340.082842939999,0
2015-10-12,2015-10-09,1606052.8025269804,19273.723329631146,22431.989738059463,5,empirical_order_statistic,-82.21839458697103,7726.003769326596,-5324.90639167442,5324.90639167442,0
2015-10-13,2015-10-12,1611377.7089186548,19467.016671387013,23029.07368822964,5,empirical_order_statistic,-119.52784320363355,7911.486871171455,7207.741900807712,-7207.741900807712,0
2015-10-14,2015-10-13,1604169.967017847,19449.136091693537,22037.552517234675,5,empirical_order_statistic,20.325164606204723,7604.560298861245,-2065.3590484904125,2065.3590484904125,0
2015-10-15,2015-10-14,1606235.3260663375,19708.310167659773,21594.543101289542,5,empirical_order_statistic,81.63994681667769,7493.819033842681,-12756.24791583186,12756.24791583186,0
2015-10-16,2015-10-15,1618991.5739821694,20054.565173453186,24697.05970147024,5,empirical_order_statistic,-112.42028764015063,8357.584296070498,3052.0659274705686,-3052.0659274705686,0
2015-10-19,2015-10-16,1615939.5080546988,21720.823247008957,26246.476904029587,5,empirical_order_statistic,-116.15169348598364,8610.01558684053,2277.5854856239166,-2277.5854856239166,0
2015-10-20,2015-10-19,1613661.922569075,22305.81635709596,26802.709305799985,5,empirical_order_statistic,-122.94593263263349,8683.39723503196,-3841.306375431828,3841.306375431828,0
2015-10-21,2015-10-20,1617503.2289445067,22395.522633117158,26923.5343787828,5,empirical_order_statistic,-102.27314943642588,8702.838455627338,11606.252462732606,-11606.252462732606,0
2015-10-22,2015-10-21,1605896.9764817741,21524.775439591147,26190.666207286762,5,empirical_order_statistic,-46.775398243102714,8626.871165751976,-13914.085157617461,13914.085157617461,0
2015-10-23,2015-10-22,1619811.0616393916,23642.278899296885,29382.39347146377,5,empirical_order_statistic,-72.05319251110079,8963.55808672436,-4982.137724499218,4982.137724499218,0
2015-10-26,2015-10-23,1624793.1993638908,25009.069897177396,25918.289098096546,5,empirical_order_statistic,7172.461327286448,6345.5258197342555,9987.854462575633,-9987.854462575633,0
2015-10-27,2015-10-26,1614805.3449013152,17666.40645788703,18203.2995895477,5,empirical_order_statistic,51.194246915241706,6367.943194512578,-220.9283186092507,220.9283186092507,0
2015-10-28,2015-10-27,1615026.2732199244,17549.712931399234,18129.175205595606,5,empirical_order_statistic,50.755414330072234,6315.880007998687,-2474.822559224209,2474.822559224209,0
2015-10-29,2015-10-28,1617501.0957791486,18228.172710488318,18999.915201190626,5,empirical_order_statistic,-45.03282310798858,6704.4410581422735,1811.086705130525,-1811.086705130525,0
2015-10-30,2015-10-29,1615690.009074018,18050.875334494747,18822.002398932585,5,empirical_order_statistic,-34.60498091288935,6643.400153709119,4837.341517377878,-4837.341517377878,0
2015-11-02,2015-10-30,1610852.6675566402,17937.279825369827,18491.593049082625,5,empirical_order_statistic,17.047481385215185,6483.198671323326,-5658.777095157886,5658.777095157886,0
2015-11-03,2015-11-02,1616511.444651798,18366.14946359885,19728.59058209313,5,empirical_order_statistic,-83.06768451280799,6970.17225822699,4226.680680936901,-4226.680680936901,0
2015-11-04,2015-11-03,1612284.7639708612,18391.305888102623,20015.319371782894,5,empirical_order_statistic,-105.3351070310371,7016.593572206909,5850.142215037951,-5850.142215037951,0
2015-11-05,2015-11-04,1606434.6217558233,18197.632572450675,19441.345806453282,5,empirical_order_statistic,-32.44009622455016,6818.405087944079,4151.156473730458,-4151.156473730458,0
2015-11-06,2015-11-05,1602283.4652820928,18125.461459956132,19438.244215458537,5,empirical_order_statistic,-40.2279931868664,6825.798512467435,3600.3157801113557,-3600.3157801113557,0
2015-11-09,2015-11-06,1598683.1495019814,18044.167729149573,19477.58003334119,5,empirical_order_statistic,-63.157147852839906,6839.376564301487,4712.364615534432,-4712.364615534432,0
2015-11-10,2015-11-09,1593970.784886447,17365.35351146804,18218.04042970268,5,empirical_order_statistic,82.61299432553164,6365.647283481872,3303.965801637154,-3303.965801637154,0
2015-11-11,2015-11-10,1590666.8190848099,17519.64134679758,18583.814878312078,5,empirical_order_statistic,50.01291731034452,6527.519860390994,4235.298231479712,-4235.298231479712,0
2015-11-12,2015-11-11,1586431.5208533301,17403.560952988686,18218.073908956583,5,empirical_order_statistic,116.91417990944674,6348.784846909337,4741.107869656291,-4741.107869656291,0
2015-11-13,2015-11-12,1581690.4129836739,16748.49216510565,17169.68531016279,5,empirical_order_statistic,253.39773658112622,5839.340227365728,6290.082925455412,-6290.082925455412,0
2015-11-16,2015-11-13,1575400.3300582184,16110.438098760089,16589.414638696286,5,empirical_order_statistic,352.1903481723573,5571.677727474215,-2726.034416409675,2726.034416409675,0
2015-11-17,2015-11-16,1578126.3644746281,17057.83991997433,17494.55948987645,5,empirical_order_statistic,245.02704419990258,5969.859115162541,8966.009017648408,-8966.009017648408,0
2015-11-18,2015-11-17,1569160.3554569797,16957.151906715706,17411.48941918635,5,empirical_order_statistic,294.8657044397332,5926.998661040818,-7594.317497030599,7594.317497030599,0
2015-11-19,2015-11-18,1576754.6729540103,17611.11567437905,18805.806066553203,5,empirical_order_statistic,124.19537354313955,6621.973873872362,-3195.981930383481,3195.981930383481,0
2015-11-20,2015-11-19,1579950.6548843938,17755.478969387943,18864.326607254567,5,empirical_order_statistic,143.03749291788506,6636.65293279238,-1111.1625966480933,1111.1625966480933,0
2015-11-23,2015-11-20,1581061.817481042,18076.805124798557,19544.618555815843,5,empirical_order_statistic,41.801068141777996,6922.507688418616,7054.767159209587,-7054.767159209587,0
2015-11-24,2015-11-23,1574007.0503218323,17994.04563508439,19389.526654178462,5,empirical_order_statistic,79.17874602872878,6883.76174493626,-3246.221794121433,3246.221794121433,0
2015-11-25,2015-11-24,1577253.2721159537,18140.639520095894,19725.566328147474,5,empirical_order_statistic,93.81747961260052,7002.130063436888,3779.328886632109,-3779.328886632109,0
2015-11-27,2015-11-25,1573473.9432293216,18184.85958561115,19839.524898280622,5,empirical_order_statistic,47.16290456551127,7074.495858550697,6743.138940351317,-6743.138940351317,0
2015-11-30,2015-11-27,1566730.8042889703,18260.302263898076,20146.144717507483,5,empirical_order_statistic,40.8835172552052,7204.1274752165045,740.1697735683993,-740.1697735683993,0
2015-12-01,2015-11-30,1565990.634515402,18122.58683351823,19454.395388231565,5,empirical_order_statistic,177.39984742689785,6939.965110966329,-3491.2886986464728,3491.2886986464728,0
2015-12-02,2015-12-01,1569481.9232140484,18821.213372238213,21832.083412010736,5,empirical_order_statistic,-36.68329849984171,7804.451215382954,11848.380556404358,-11848.380556404358,0
2015-12-03,2015-12-02,1557633.542657644,18290.76747909002,19583.16248546252,5,empirical_order_statistic,224.57833473834117,7055.476127679415,-6812.1905958915595,6812.1905958915595,0
2015-12-04,2015-12-03,1564445.7332535356,16612.532526385738,17494.27544226856,5,empirical_order_statistic,594.4784680126915,5958.125782718981,-23104.49154976243,23104.49154976243,0
2015-12-07,2015-12-04,1587550.224803298,19278.761473699007,21382.91295627584,5,empirical_order_statistic,17.98599417652469,8111.468782221895,15235.84649595851,-15235.84649595851,0
2015-12-08,2015-12-07,1572314.3783073395,5023.813005224103,6163.467623561062,5,empirical_order_statistic,-11873.528567255955,6129.978831791354,-11031.899415902095,11031.899415902095,0
2015-12-09,2015-12-08,1583346.2777232416,16698.582863493124,17355.264062883798,5,empirical_order_statistic,116.70402647201252,6100.519164207439,3200.218394587515,-3200.218394587515,0
2015-12-10,2015-12-09,1580146.059328654,16044.782280504238,16807.547500298686,5,empirical_order_statistic,206.2544611747698,5860.782432491464,-3765.8039380258415,3765.8039380258415,0
2015-12-11,2015-12-10,1583911.86326668,16412.941253429977,17011.050417965744,5,empirical_order_statistic,199.5007368821902,5930.113020204541,10330.038394942647,-10330.038394942647,0
2015-12-14,2015-12-11,1573581.8248717373,14736.166818094207,16013.849559135688,5,empirical_order_statistic,350.46620926456666,5534.950468762775,-983.8438522026408,983.8438522026408,0
2015-12-15,2015-12-14,1574565.66872394,15017.822766008554,16159.250239663384,5,empirical_order_statistic,322.03957977770546,5585.226971335531,-5267.691737842513,5267.691737842513,0
2015-12-16,2015-12-15,1579833.3604617824,16024.28810499399,16718.26428188076,5,empirical_order_statistic,237.52822992315376,5786.738031655569,-9692.533973085694,9692.533973085694,0
