,VaR_full,VaR_no_drift,mu_deltaV,sigma_deltaV
2011-05-24,14874.074261963098,15397.414263859824,523.3400018967264,6618.706701467947
2011-05-25,14865.81685739393,15378.992686288486,513.1758288945567,6610.788032993253
2011-05-26,14865.128123976854,15379.84534018449,514.7172162076363,6611.15455336861
2011-05-27,14828.532285137035,15322.323983132263,493.79169799522805,6586.428519186838
2011-05-30,14826.020227563384,15327.18839236559,501.16816480220626,6588.51952599094
2011-05-31,14826.466584426522,15323.044399860812,496.5778154342889,6586.738196314918
2011-06-01,14803.161764122815,15335.561453995258,532.3996898724427,6592.118756236382
2011-06-02,14833.680855147248,15331.776923102592,498.09606795534444,6590.4919441267675
2011-06-03,14669.81073171238,15202.301664981193,532.4909332688125,6534.835926569727
2011-06-06,14666.882379257446,15202.684025426975,535.8016461695289,6535.000287390415
2011-06-07,14677.36749084711,15208.134802790917,530.7673119438078,6537.343349416849
2011-06-08,14611.619241432569,15168.069997201339,556.4507557687707,6520.121159203317
2011-06-09,14612.992729114143,15168.683162767808,555.6904336536642,6520.384733526535
2011-06-10,14612.26299060144,15166.260955058295,553.9979644568547,6519.343527378244
2011-06-13,14660.735016633744,15202.23927893286,541.5042622991161,6534.809109407502
2011-06-14,14654.987112410652,15168.235100085803,513.2479876751516,6520.19213005265
2011-06-15,14668.33370129061,15197.485875063869,529.1521737732577,6532.765819183354
2011-06-16,14661.50973819914,15139.0051615898,477.49542339065897,6507.627397657218
2011-06-17,14676.107176301397,15142.883471822444,466.77629552104753,6509.294521596816
2011-06-20,14671.65231793246,15149.499212122922,477.8468941904632,6512.138352639586
2011-06-21,14647.278392971619,15106.767812639371,459.48941966775214,6493.769904841911
2011-06-22,14665.300113066392,15136.298652735553,470.9985396691612,6506.463982295119
2011-06-23,14674.659990164213,15137.55218730136,462.892197137148,6507.002824563636
2011-06-24,14700.01317310703,15139.27920154068,439.2660284336492,6507.745196011428
2011-06-27,14731.624486935598,15151.02425233962,419.3997654040214,6512.7939038723625
2011-06-28,14732.62506021271,15151.082947442066,418.4578872293569,6512.819134450774
2011-06-29,14699.974769020124,15147.073624953846,447.0988559337213,6511.095693802468
2011-06-30,14694.792400914806,15161.08972974889,466.2973288340831,6517.1206331296635
2011-07-01,14690.396917822884,15152.656430255274,462.2595124323915,6513.495509136936
2011-07-04,14670.766842722513,15119.62268939328,448.8558466707671,6499.29568062865
2011-07-05,14647.139144754852,15073.425639032685,426.28649427783296,6479.437493950683
2011-07-06,14645.09082932735,15076.29561162821,431.20478230085985,6480.671175562771
2011-07-07,14629.989177133051,15069.827894911137,439.83871777808525,6477.890973689593
2011-07-08,14615.983756615802,15067.847738096374,451.8639814805718,6477.039786798389
2011-07-11,14610.012544288302,15064.719061609647,454.70651732134456,6475.694899165014
2011-07-12,14683.574939852573,15118.720143629895,435.14520377732185,6498.90771381876
2011-07-13,14676.78176182017,15114.95866275866,438.1769009384901,6497.290809952745
2011-07-14,14684.044199575648,15128.495987264892,444.45178768924404,6503.109941587051
2011-07-15,14680.884255721661,15105.291793159055,424.4075374373932,6493.135425580753
2011-07-18,14661.105746728796,15102.032557144903,440.9268104161079,6491.734415847634
2011-07-19,14540.321325533032,15004.931718085856,464.61039255282464,6449.994811834592
2011-07-20,14541.37895855308,15007.450131341138,466.07117278805805,6451.077372737622
2011-07-21,14537.485689697478,14998.160108212143,460.67441851466555,6447.083978958187
2011-07-22,14538.810913857875,15000.846894304259,462.0359804463842,6448.238916326797
2011-07-25,14512.917008362474,14960.820509657098,447.90350129462377,6431.033241675209
2011-07-26,14508.326784334145,14959.049676692559,450.72289235841316,6430.2720343836
2011-07-27,14507.981034076267,14953.034852970193,445.05381889392584,6427.686512334432
2011-07-28,14571.971792233702,14996.825806222536,424.85401398883397,6446.510418140178
2011-07-29,14591.79095694077,15001.670755981902,409.87979904113365,6448.593060127402
2011-08-01,14589.996146167208,15003.819310867784,413.82316470057657,6449.516634331354
2011-08-02,14608.586111501176,15016.296318533645,407.71020703246836,6454.879979944918
2011-08-03,14572.11492849183,14987.172989227856,415.05806073602605,6442.3610743973995
2011-08-04,14571.227804303275,14978.92809262424,407.7002883209653,6438.816936955352
2011-08-05,14942.159528270155,15285.829502667768,343.6699743976134,6570.7410629505075
2011-08-08,14943.083600909267,15277.713067872099,334.62946696283177,6567.252145886023
2011-08-09,15252.519546443014,15533.018328038352,280.49878159533813,6676.99723732963
2011-08-10,15432.623073172987,15749.3111835775,316.6881104045132,6769.972521874434
2011-08-11,15574.976381295117,15848.481540954328,273.5051596592103,6812.6017255646675
2011-08-12,15592.727664398764,15873.352641439162,280.6249770403965,6823.292775154613
2011-08-15,15594.035714456368,15881.119135939578,287.0834214832094,6826.631267470006
2011-08-16,15611.48673356905,15923.524237288817,312.03750371976696,6844.859453298285
2011-08-17,15620.66662665727,15924.612314739248,303.9456880819783,6845.327172448363
2011-08-18,15614.206883621877,15902.964376116757,288.75749249488007,6836.021625817072
2011-08-19,15775.991321743752,16029.965118776961,253.97379703320973,6890.613952303311
2011-08-22,15811.058526822448,16051.662068881053,240.60354205860568,6899.940566927977
2011-08-23,15788.83099518245,16049.494975491903,260.66398030945334,6899.009023794067
2011-08-24,15782.54331113959,16039.839620068009,257.29630892841897,6894.858588886357
2011-08-25,15764.442039989544,16027.970886260306,263.5288462707606,6889.756714854471
2011-08-26,15776.695557411644,16037.076752068426,260.38119465678136,6893.670947076457
2011-08-29,15800.372425885518,16092.72923077584,292.35680489032154,6917.593628343703
2011-08-30,15803.25318081163,16097.43185140378,294.17867059215223,6919.615088968924
2011-08-31,15784.537157784753,16096.404029602088,311.8668718173351,6919.1732712110725
2011-09-01,15784.62671887969,16094.387850098863,309.7611312191728,6918.306599667352
2011-09-02,15687.886282579651,16016.989236022835,329.1029534431834,6885.036161080028
2011-09-05,15714.92018943031,16034.178093675482,319.2579042451717,6892.4249346355455
2011-09-06,15708.951794195005,16006.943676521758,297.9918823267519,6880.717993701377
2011-09-07,15795.093400203057,16038.242233687042,243.1488334839858,6894.171939052602
2011-09-08,15800.88380022931,16051.713540358372,250.82974012906186,6899.962692370992
2011-09-09,15807.491967259612,16035.708126547835,228.2161592882236,6893.08263200292
2011-09-12,15972.941786764266,16166.970605579758,194.02881881549214,6949.506901346576
2011-09-13,15997.339107182357,16169.529547015483,172.19043983312616,6950.606883625357
2011-09-14,16004.60223538215,16192.035862872024,187.43362748987502,6960.281410856509
2011-09-15,16006.214291740536,16194.484316126629,188.2700243860918,6961.333898870846
2011-09-16,16002.75116108935,16211.395015427406,208.64385433805467,6968.603103743204
2011-09-19,15970.436979571688,16205.028442980469,234.59146340878115,6965.866379576547
2011-09-20,16048.450454525559,16237.099713044148,188.6492585185897,6979.652481999816
2011-09-21,16031.529768345928,16233.67362632782,202.14385798189107,6978.17975010337
2011-09-22,16119.764346792328,16297.401353835705,177.6370070433768,7005.5736442922
2011-09-23,16287.188363000412,16418.06035437351,130.87199137309602,7057.439920133491
2011-09-26,16282.214242957169,16414.359806022083,132.14556306491448,7055.849208618366
2011-09-27,16206.54125706295,16381.398531889316,174.8572748263648,7041.680530536908
2011-09-28,16220.275909103791,16425.544906976254,205.26899787246313,7060.6572173770655
2011-09-29,16191.699719175002,16402.635488073734,210.9357688987321,7050.809412945853
2011-09-30,16156.645003572146,16356.96563021524,200.3206266430939,7031.177844353678
2011-10-03,16158.70440256938,16358.691825741735,199.98742317235488,7031.919863870947
2011-10-04,16245.845049281748,16406.254915422556,160.40986614080808,7052.365253922695
2011-10-05,16245.822487882411,16406.352935672057,160.53044778964633,7052.407388742941
2011-10-06,16264.452751568484,16437.95930758582,173.50655601733683,7065.993650826292
2011-10-07,16274.29598271251,16453.154060589124,178.8580778766133,7072.525241897797
2011-10-10,16291.780368497768,16460.711502676153,168.93113417838524,7075.7738712929795
2011-10-11,16350.773410817565,16531.6810441008,180.90763328323456,7106.280719480465
2011-10-12,16338.818951788884,16528.99822782149,190.1792760326037,7105.127488568938
2011-10-13,16344.590977884794,16540.519932939507,195.92895505471208,7110.0801894296255
2011-10-14,16283.747466635297,16501.791247694535,218.04378105923772,7093.432341669135
2011-10-17,16279.483605350975,16493.140073979503,213.65646862852665,7089.713562628575
2011-10-18,16294.37792544168,16466.907804445098,172.52987900341677,7078.437403191235
2011-10-19,16283.890471635585,16475.3555197949,191.46504815931374,7082.068723959753
2011-10-20,16339.757937706661,16510.67270175419,170.9147640475276,7097.250108632864
2011-10-21,16300.552119039281,16484.212543272864,183.660424233583,7085.875989234562
2011-10-24,16329.52728995682,16541.440632467795,211.91334251097416,7110.475959786484
2011-10-25,16320.648462683159,16528.377078371257,207.728615688099,7104.860482306822
2011-10-26,16320.993043287735,16528.45100785681,207.45796456907308,7104.8922615116335
2011-10-27,16303.957177324142,16498.967340994946,195.0101636708034,7092.218461865904
2011-10-28,16448.22625254687,16696.432302091533,248.20604954466498,7177.100419246418
2011-10-31,16382.814516683644,16658.78130763384,275.96679095019476,7160.915825842382
2011-11-01,16645.309938453327,16858.42431567854,213.11437722521612,7246.734034835316
2011-11-02,16747.859722349895,16899.845212613625,151.98549026372967,7264.539152202882
2011-11-03,16748.254676171822,16909.84401119354,161.58933502172027,7268.837219010296
2011-11-04,16768.822288537252,16962.510913742142,193.68862520489066,7291.4765255114
2011-11-07,16741.04422254916,16943.122027065438,202.07780451627727,7283.142051165126
2011-11-08,16730.32264833249,16950.170936878716,219.8482885462272,7286.172083729014
2011-11-09,16675.54770520597,16919.032826738086,243.48512153211797,7272.787107867024
2011-11-10,16867.15265385615,17065.251709070828,198.0990552146796,7335.640511678364
2011-11-11,16864.7300953721,17065.04655752316,200.31646215106338,7335.552325577758
2011-11-14,16894.81692825892,17128.44663071724,233.62970245832219,7362.805374832147
2011-11-15,16913.649156114538,17129.00010879766,215.3509526831219,7363.043291992601
2011-11-16,16899.58992691707,17121.039933890148,221.4500069730797,7359.621544541869
2011-11-17,16972.273166583564,17154.640064685016,182.36689810145302,7374.064840477875
2011-11-18,16902.111682880848,17098.647114220556,196.53543133970743,7349.995804591509
2011-11-21,16903.50045950707,17095.713218046407,192.2127585393353,7348.734644896999
2011-11-22,16983.12210150123,17155.04160634393,171.91950484269773,7374.237446502706
2011-11-23,16984.17237861638,17154.823170745276,170.65079212889694,7374.143550142197
2011-11-24,17061.09486351154,17200.177468118425,139.08260460688697,7393.639472432773
2011-11-25,17068.279872367362,17191.45284120841,123.17296884104898,7389.889118924869
2011-11-28,17083.718427231815,17197.817378498497,114.09895126668256,7392.624968262411
2011-11-29,17187.083425093988,17344.592742775705,157.50931768171645,7455.717580470172
2011-11-30,17180.298324236654,17345.527052069352,165.22872783269707,7456.1192010979685
2011-12-01,17310.910217157572,17535.17341516351,224.26319800593808,7537.6402690390005
2011-12-02,17305.50282144643,17532.259756723386,226.75693527695785,7536.387808702936
2011-12-05,17305.55349319847,17532.250743814617,226.69725061614756,7536.383934429072
2011-12-06,17265.774365084126,17464.297919447527,198.5235543633992,7507.173847182293
2011-12-07,17274.235273618422,17466.587983075813,192.35270945738964,7508.158250097196
2011-12-08,17275.183235645778,17469.688975266454,194.50573962067685,7509.491237405434
2011-12-09,17397.79984297653,17564.641485986187,166.8416430096577,7550.307364597453
2011-12-12,17412.582302091094,17590.65575550029,178.07345340919775,7561.489814911264
2011-12-13,17534.970410089423,17663.43565840459,128.46524831516658,7592.774862051649
2011-12-14,17577.22736332423,17694.445173314994,117.21780999076452,7606.1045601833985
2011-12-15,17654.26902397448,17736.314855265988,82.04583129150811,7624.102591526092
2011-12-16,17656.446684851966,17730.907114939913,74.46043008794713,7621.778029328659
2011-12-19,17614.53142885613,17711.7320508102,97.20062195406814,7613.535468384234
2011-12-20,17638.28593962006,17723.108862095884,84.82292247582377,7618.425885424882
2011-12-21,17699.833524737955,17815.3959870824,115.56246234444386,7658.096274370717
2011-12-22,17596.905442884046,17739.864591210204,142.95914832615836,7625.628475072498
2011-12-23,17545.814575874774,17712.138260457697,166.32368458292243,7613.710080982818
2011-12-26,17503.735652005675,17692.9958301397,189.26017813402257,7605.481547954029
2011-12-27,17507.542115279055,17688.2674571695,180.72534189044262,7603.449017470106
2011-12-28,17506.511273455217,17687.737370435287,181.2260969800699,7603.221155274547
2011-12-29,17562.821187389934,17727.03291446001,164.21172707007486,7620.1126720004895
2011-12-30,17526.76450785446,17717.097963759337,190.3334559048796,7615.842050735488
2012-01-02,17489.967964066967,17703.545785966813,213.57782189984525,7610.016534292417
2012-01-03,17475.90960132274,17667.498484813026,191.5888834902871,7594.521301805467
2012-01-04,17512.90734896896,17717.36850391634,204.4611549473773,7615.9583446741635
2012-01-05,17488.323779462462,17705.430471271924,217.10669180946067,7610.826681960418
2012-01-06,17295.206011013623,17549.75968147762,254.5536704639948,7543.910297041637
2012-01-09,17319.2779373068,17564.271603362045,244.99366605524318,7550.148367472273
2012-01-10,17300.41658205875,17554.893802224822,254.47722016607062,7546.117241585269
2012-01-11,17295.06433399071,17546.978530491124,251.9141965004121,7542.71479613761
2012-01-12,17286.440804092348,17545.577617767314,259.1368136749658,7542.1126021409855
2012-01-13,17286.406924717907,17541.623179486945,255.21625476903893,7540.4127539263245
2012-01-16,17286.948130156157,17541.921466822634,254.9733366664777,7540.540975220748
2012-01-17,17292.549988503713,17543.762535070706,251.21254656699296,7541.332373733676
2012-01-18,17253.881912756657,17489.12153146476,235.23961870810146,7517.844483459108
2012-01-19,17251.968666025095,17511.875663968334,259.9069979432376,7527.625536739008
2012-01-20,17249.1910975944,17517.132831380295,267.9417337858955,7529.885373915823
